interface,gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd
carcass,Tom20,0.060468834,0.067075096,-0.006606262,,
carcass,CG45050,0.058673456,0.06545135,-0.00677789,,
carcass,Idh3a,0.07907125,0.085969046,-0.006897792,,
carcass,pre-rRNA:CR45845,0.049399547,0.0563316,-0.0069320537,,
carcass,ND-19,0.07764493,0.084681846,-0.007036917,,
carcass,Cyt-b5,0.1044148,0.111467406,-0.007052608,,
carcass,Mdh1,0.15269625,0.1600124,-0.0073161423,,
carcass,aqz,0.10011043,0.10751777,-0.007407345,,
carcass,Jon99Ci,0.058311068,0.06579733,-0.0074862614,,
carcass,Jabba,0.08035047,0.08815157,-0.007801093,,
carcass,VhaAC45,0.07463982,0.08247048,-0.007830657,,
carcass,CG12825,0.0880745,0.095972784,-0.007898286,,
carcass,CG11911,0.1164938,0.124585174,-0.008091375,,
carcass,ATPsyndelta,0.18530752,0.19341597,-0.008108452,,
carcass,kdn,0.08236002,0.090503335,-0.008143313,,
carcass,CG15597,0.0839395,0.09209697,-0.008157469,,
carcass,ND-39,0.14893113,0.15715067,-0.00821954,,
carcass,Df31,0.04511795,0.053361654,-0.008243706,,
carcass,CG42837,0.06868064,0.07694193,-0.008261293,,
carcass,fabp,0.1858921,0.19424474,-0.008352637,,
carcass,zetaTry,0.08389601,0.09230879,-0.008412778,,
carcass,ND-15,0.0674515,0.07586486,-0.0084133595,,
carcass,CG7298,0.27347124,0.28189948,-0.008428246,,
carcass,GstO3,0.056786776,0.06528641,-0.008499637,,
carcass,Lsd-2,0.056203652,0.06482905,-0.008625399,,
carcass,CG12934,0.2700548,0.27870184,-0.008647054,,
carcass,CG10910,0.08929595,0.09802579,-0.008729838,,
carcass,CG44250,0.058811665,0.06764987,-0.0088382065,,
carcass,ND-B14,0.12354911,0.13250586,-0.008956753,,
carcass,Gs2,0.11050197,0.11961522,-0.009113252,,
carcass,Tom7,0.11776529,0.12696402,-0.009198725,,
carcass,CG7470,0.063563496,0.072799936,-0.00923644,,
carcass,Clc,0.06691223,0.0764572,-0.009544976,,
carcass,CG12163,0.055188943,0.06477154,-0.009582598,,
carcass,Idh,0.05011984,0.059711702,-0.009591863,,
carcass,CG5011,0.15457225,0.16416612,-0.009593874,,
carcass,CG14818,0.076564826,0.08646844,-0.009903617,,
carcass,Phae1,0.06092775,0.07088394,-0.0099561885,,
carcass,SclA,0.050881296,0.06094225,-0.010060955,,
carcass,CG11852,0.08993753,0.10019719,-0.010259658,,
carcass,CG12116,0.10600089,0.11630434,-0.010303445,,
carcass,CG7567,0.20957367,0.22005793,-0.010484263,,
carcass,CG15201,0.058090568,0.0686521,-0.010561533,,
carcass,Desat1,0.10489229,0.11548207,-0.010589778,,
carcass,AdSS,0.064941,0.075592466,-0.010651469,,
carcass,CG13315,0.15292113,0.16376092,-0.01083979,,
carcass,ND-20,0.046996374,0.057884462,-0.0108880885,,
carcass,CG7414,0.061281707,0.07221263,-0.010930922,,
carcass,Ag5r,0.0843307,0.0954909,-0.011160202,,
carcass,CAH1,0.06804905,0.0794305,-0.011381447,,
carcass,VhaAC39-1,0.11564156,0.12712635,-0.011484794,,
carcass,Atg8a,0.07586875,0.08739417,-0.011525422,,
carcass,eIF3m,0.07251122,0.08416721,-0.011655994,,
carcass,Rtnl1,0.076981984,0.08864533,-0.0116633475,,
carcass,Bacc,0.13167931,0.14343579,-0.01175648,,
carcass,Xbp1,0.07864965,0.09072374,-0.012074091,,
carcass,scyl,0.041563302,0.05364089,-0.012077589,,
carcass,CG34232,0.098477855,0.11056801,-0.012090154,,
carcass,ox,0.2963389,0.30842912,-0.012090236,,
carcass,ND-B15,0.13765483,0.14979349,-0.012138665,,
carcass,Eglp4,0.08075964,0.09311562,-0.012355983,,
carcass,eIF3k,0.13343443,0.14580733,-0.012372896,,
carcass,Bsg,0.05835851,0.07081028,-0.012451772,,
carcass,Npc2g,0.06275433,0.07526872,-0.01251439,,
carcass,Obp99c,0.08912354,0.10167965,-0.012556113,,
carcass,CG5084,0.19916417,0.2118008,-0.012636632,,
carcass,His3.3A,0.054872792,0.06767284,-0.012800049,,
carcass,CG17029,0.058708116,0.071560934,-0.012852818,,
carcass,crc,0.115986615,0.12890263,-0.012916014,,
carcass,CG4928,0.06320933,0.07632007,-0.0131107345,,
carcass,Cam,0.19544037,0.20855652,-0.013116151,,
carcass,CG5903,0.051797666,0.064945094,-0.013147429,,
carcass,fau,0.053314045,0.06657553,-0.013261482,,
carcass,CG8369,0.0398951,0.053158544,-0.013263445,,
carcass,Vha36-1,0.11240758,0.12582712,-0.013419539,,
carcass,Fer1HCH,0.103675246,0.11717258,-0.01349733,,
carcass,CG9331,0.074961625,0.08859421,-0.013632588,,
carcass,ND-13B,0.10660524,0.12028746,-0.013682224,,
carcass,CG9672,0.10532427,0.11901301,-0.013688743,,
carcass,Npc2f,0.05042935,0.064229056,-0.013799705,,
carcass,Vha26,0.1525541,0.16644877,-0.013894677,,
carcass,eIF3g1,0.07355426,0.08752945,-0.013975188,,
carcass,Cyt-c1,0.19197235,0.20603433,-0.014061987,,
carcass,Hsc70-3,0.056050207,0.07024993,-0.014199723,,
carcass,CG15044,0.11373573,0.12797727,-0.014241539,,
carcass,Nap1,0.09865206,0.11300337,-0.014351316,,
carcass,CG8661,0.17995296,0.19437222,-0.014419258,,
carcass,UQCR-C1,0.14337401,0.1578234,-0.014449388,,
carcass,mt:CoII,0.7471597,0.7618861,-0.0147264,,
carcass,Cp1,0.051794946,0.066543,-0.014748052,,
carcass,eIF3f1,0.04815826,0.06331313,-0.015154868,,
carcass,CG31313,0.08284264,0.09802178,-0.015179142,,
carcass,REPTOR-BP,0.042591263,0.057958793,-0.01536753,,
carcass,CG7715,0.08165693,0.09713107,-0.015474141,,
carcass,ND-B18,0.10410608,0.119678795,-0.015572712,,
carcass,CG33127,0.051401503,0.06702932,-0.015627816,,
carcass,Cpr57A,0.08865149,0.10430945,-0.015657954,,
carcass,pAbp,0.305526,0.32134265,-0.015816659,,
carcass,RpLP0,0.8972804,0.9131198,-0.015839398,,
carcass,CG34291,0.27803904,0.29403588,-0.015996844,,
carcass,Ssk,0.067092985,0.08310444,-0.016011454,,
carcass,alpha-Spec,0.05997145,0.0759901,-0.016018651,,
carcass,Acbp2,0.13491713,0.15094404,-0.016026914,,
carcass,CG16704,0.15214492,0.16824615,-0.016101226,,
carcass,scu,0.12036787,0.13647202,-0.016104147,,
carcass,Sec61beta,0.06895509,0.085145645,-0.016190551,,
carcass,COX5A,0.45713967,0.47336456,-0.016224891,,
carcass,CG7430,0.05532447,0.07165046,-0.016325992,,
carcass,lncRNA:CR42862,0.20036095,0.21688727,-0.016526312,,
carcass,NimB2,0.06857125,0.08510965,-0.016538404,,
carcass,ND-24,0.07853829,0.09510207,-0.01656378,,
carcass,ND-B14.5B,0.09184054,0.10852092,-0.016680375,,
carcass,CG7017,0.1514857,0.16817604,-0.016690344,,
carcass,Cyt-c-p,0.07818718,0.095160656,-0.016973473,,
carcass,NP15.6,0.12143091,0.13862231,-0.017191403,,
carcass,ND-13A,0.06247649,0.079727866,-0.017251376,,
carcass,RpL28,1.1009437,1.1182269,-0.017283201,,
carcass,bun,0.079502165,0.09681649,-0.017314322,,
carcass,CG44325,0.051243577,0.06862841,-0.01738483,,
carcass,Gnmt,0.053136088,0.070642896,-0.017506808,,
carcass,CG42565,0.05497347,0.07260376,-0.017630294,,
carcass,Sap-r,0.059890226,0.077524886,-0.01763466,,
carcass,CG4653,0.060548153,0.07820616,-0.017658006,,
carcass,Idgf4,0.04665546,0.06431761,-0.017662145,,
carcass,eIF3c,0.13718614,0.15486068,-0.017674536,,
carcass,ND-AGGG,0.0567891,0.07450126,-0.017712161,,
carcass,RpL8,1.0561624,1.073908,-0.017745614,,
carcass,CG34417,0.046675242,0.064424396,-0.017749153,,
carcass,CG40198,0.056882787,0.07463722,-0.017754432,,
carcass,CG5214,0.067669526,0.08556598,-0.017896451,,
carcass,eIF4A,0.24488643,0.26278964,-0.017903209,,
carcass,CG17826,0.074753046,0.09268312,-0.017930076,,
carcass,SdhD,0.07119006,0.08919214,-0.018002078,,
carcass,ND-30,0.07498402,0.0930058,-0.018021777,,
carcass,eIF1,0.06197765,0.0803566,-0.018378947,,
carcass,Hrb27C,0.07452591,0.092917405,-0.018391497,,
carcass,eIF3h,0.071761884,0.09016129,-0.018399402,,
carcass,Moe,0.04528656,0.06369023,-0.018403672,,
carcass,Glt,0.06461365,0.08314133,-0.01852768,,
carcass,sls,0.056059938,0.074813284,-0.018753346,,
carcass,CG9034,0.08813233,0.106896386,-0.018764056,,
carcass,CG45089,0.1199739,0.13878238,-0.018808484,,
carcass,CG17633,0.17638913,0.19520833,-0.018819198,,
carcass,Tim10,0.046120852,0.064964145,-0.018843293,,
carcass,mt:ND4,0.18885563,0.20774359,-0.018887952,,
carcass,ND-ASHI,0.05891523,0.0778056,-0.01889037,,
carcass,Gs1,0.059961278,0.07892331,-0.01896203,,
carcass,CG16749,0.064410076,0.083399065,-0.01898899,,
carcass,Ance,0.07936473,0.09841724,-0.019052505,,
carcass,CG43774,0.05921282,0.078297816,-0.019084997,,
carcass,chic,0.06805969,0.08716452,-0.01910483,,
carcass,shot,0.055053417,0.074335314,-0.019281898,,
carcass,Pax,0.049993493,0.069387585,-0.019394092,,
carcass,asRNA:CR45264,0.050791554,0.070262656,-0.019471101,,
carcass,ND-B12,0.24451895,0.2641016,-0.019582644,,
carcass,CG3609,0.04328701,0.06289388,-0.019606873,,
carcass,ATPsynO,0.20075049,0.22038712,-0.019636631,,
carcass,fon,0.09808346,0.11772552,-0.019642062,,
carcass,Act57B,0.47940445,0.49909705,-0.0196926,,
carcass,Sod2,0.07086109,0.09059084,-0.019729748,,
carcass,CG11151,0.055352222,0.0751213,-0.019769076,,
carcass,porin,0.3560126,0.37580112,-0.019788504,,
carcass,apolpp,0.20803344,0.22787802,-0.019844577,,
carcass,mAcon1,0.09401159,0.11407267,-0.020061083,,
carcass,Scsalpha1,0.08946728,0.10958676,-0.02011948,,
carcass,CG1572,0.044319145,0.06460214,-0.020282991,,
carcass,Tsp42Ec,0.07183941,0.09227175,-0.020432346,,
carcass,ND-51,0.06747962,0.08801186,-0.020532243,,
carcass,inc,0.08672871,0.10728484,-0.02055613,,
carcass,lost,0.06842785,0.08900949,-0.02058164,,
carcass,Gel,0.048236445,0.06914358,-0.020907134,,
carcass,Nurf-38,0.05319835,0.07425715,-0.021058802,,
carcass,Muc68Ca,0.037992064,0.059085477,-0.021093413,,
carcass,CG15784,0.06480487,0.08590024,-0.021095373,,
carcass,Tina-1,0.13346179,0.15472351,-0.021261722,,
carcass,Col4a1,0.23275357,0.2541634,-0.02140984,,
carcass,cl,0.06815387,0.08958494,-0.021431066,,
carcass,CG15347,0.052752808,0.07421726,-0.021464452,,
carcass,Men,0.121425085,0.1431353,-0.02171021,,
carcass,HmgZ,0.05045347,0.072400756,-0.021947287,,
carcass,ND-B14.7,0.07157586,0.09366474,-0.022088885,,
carcass,Gp150,0.06658018,0.08868361,-0.022103436,,
carcass,CG45087,0.19882835,0.22097601,-0.022147655,,
carcass,Obp83g,0.04703613,0.06929676,-0.022260632,,
carcass,CG2852,0.08923531,0.11154883,-0.02231352,,
carcass,Sod1,0.17147909,0.19381267,-0.022333577,,
carcass,ND-ACP,0.099011086,0.1215178,-0.022506714,,
carcass,UQCR-C2,0.29088315,0.3134387,-0.02255556,,
carcass,CG11267,0.053531848,0.07617873,-0.022646882,,
carcass,pst,0.07397261,0.09666294,-0.022690326,,
carcass,Rho1,0.082074076,0.10503615,-0.022962071,,
carcass,colt,0.06906742,0.09229415,-0.02322673,,
carcass,CG13220,0.055319175,0.07865481,-0.023335636,,
carcass,Cpr65Ay,0.03460289,0.058028348,-0.023425456,,
carcass,betaTub97EF,0.052274387,0.07582607,-0.023551684,,
carcass,Vha68-2,0.16188599,0.18547106,-0.023585066,,
carcass,CG5773,0.14324954,0.16690457,-0.023655027,,
carcass,vkg,0.061521906,0.08518352,-0.023661617,,
carcass,ND-B17,0.082919545,0.10659875,-0.023679204,,
carcass,CG9757,0.35234487,0.37618575,-0.023840874,,
carcass,Vha14-1,0.16094798,0.18481363,-0.023865655,,
carcass,smt3,0.06963248,0.09357542,-0.02394294,,
carcass,Mpcp2,0.198947,0.22295107,-0.024004072,,
carcass,Pdi,0.070685826,0.09469782,-0.024011992,,
carcass,CG33199,0.058595356,0.08275836,-0.024163004,,
carcass,Acbp6,0.055874504,0.08006304,-0.024188533,,
carcass,Cyp1,0.16466442,0.1888813,-0.024216875,,
carcass,CG13887,0.04475597,0.06904377,-0.024287801,,
carcass,Glo1,0.045855485,0.07019154,-0.024336055,,
carcass,CG8206,0.0965165,0.120895065,-0.024378568,,
carcass,CG34200,0.06774381,0.09216629,-0.024422482,,
carcass,bt,0.070746556,0.09522009,-0.024473533,,
carcass,obst-E,0.07719061,0.10176783,-0.024577223,,
carcass,CG43349,0.08535913,0.110283874,-0.024924748,,
carcass,SdhC,0.12288969,0.14811331,-0.02522362,,
carcass,CG13364,0.14422381,0.16975677,-0.02553296,,
carcass,CG5885,0.044179264,0.06976978,-0.025590513,,
carcass,Acbp4,0.055840686,0.081506506,-0.02566582,,
carcass,eIF1A,0.082990885,0.108775854,-0.02578497,,
carcass,ND-75,0.11085085,0.13664758,-0.025796734,,
carcass,CG9673,0.0815077,0.107634164,-0.026126467,,
carcass,CG15422,0.07716143,0.10351394,-0.02635251,,
carcass,CG13731,0.16035058,0.1867051,-0.026354522,,
carcass,mts,0.10869522,0.13546145,-0.026766233,,
carcass,Tapdelta,0.05998853,0.08694386,-0.026955329,,
carcass,Amy-d,0.107425995,0.13441524,-0.026989244,,
carcass,CG2930,0.08335727,0.11053189,-0.027174622,,
carcass,Gapdh1,0.27811787,0.30540138,-0.02728352,,
carcass,CG9338,0.05507406,0.08240556,-0.027331501,,
carcass,CG9759,0.19911437,0.22646049,-0.02734612,,
carcass,Vha55,0.25368,0.28105593,-0.027375937,,
carcass,bic,0.23216891,0.25956073,-0.027391821,,
carcass,TpnC73F,0.08669445,0.114103615,-0.027409166,,
carcass,CG3566,0.050993368,0.07841411,-0.027420744,,
carcass,CG17362,0.035924274,0.0633537,-0.027429428,,
carcass,Mdh2,0.19011056,0.21767779,-0.027567223,,
carcass,up,0.41721353,0.44482335,-0.027609825,,
carcass,BBS1,0.094173945,0.121810235,-0.02763629,,
carcass,Arc1,0.080776766,0.10841494,-0.027638175,,
carcass,Mpcp1,0.04923559,0.07698426,-0.027748667,,
carcass,ND-B17.2,0.06682152,0.09499128,-0.028169759,,
carcass,cathD,0.060532946,0.08873394,-0.028200995,,
carcass,CG31343,0.20571259,0.23411758,-0.028404996,,
carcass,Calr,0.11175554,0.1404571,-0.028701551,,
carcass,CG5532,0.039198976,0.0679085,-0.028709527,,
carcass,Ahcy,0.060246754,0.088971384,-0.02872463,,
carcass,Chd64,0.077852055,0.107002825,-0.02915077,,
carcass,Lcp4,0.12803173,0.15731344,-0.029281706,,
carcass,CG41128,0.0631074,0.09282742,-0.029720016,,
carcass,VhaM9.7-b,0.15886138,0.18860158,-0.0297402,,
carcass,Vha44,0.09458693,0.12454253,-0.029955596,,
carcass,ATPsynF,0.4198267,0.44983158,-0.030004889,,
carcass,CG13551,0.22607283,0.2561942,-0.030121371,,
carcass,CG6115,0.11395687,0.14419962,-0.030242756,,
carcass,RNASEK,0.19468541,0.22493955,-0.03025414,,
carcass,Amy-p,0.35375422,0.38423955,-0.030485332,,
carcass,CG7714,0.20850901,0.23901995,-0.030510932,,
carcass,UQCR-Q,0.2910935,0.3225121,-0.03141859,,
carcass,Lk6,0.11124679,0.14274928,-0.031502493,,
carcass,Jon44E,0.47044757,0.50198084,-0.03153327,,
carcass,Spn55B,0.07595144,0.10762857,-0.031677127,,
carcass,mt:Cyt-b,0.52324414,0.5550912,-0.03184706,,
carcass,ATPsynCF6,0.41153303,0.44344053,-0.0319075,,
carcass,sphe,0.089573294,0.12163238,-0.03205909,,
carcass,RpL4,0.3169511,0.3490585,-0.032107413,,
carcass,UQCR-11,0.09774936,0.12986611,-0.03211675,,
carcass,CG33306,0.07211339,0.10424899,-0.032135606,,
carcass,His3.3B,0.06719722,0.0994461,-0.032248884,,
carcass,CG32564,0.096558884,0.12884468,-0.032285795,,
carcass,Pig1,0.034322925,0.06694714,-0.032624215,,
carcass,GstE12,0.06169061,0.09437567,-0.03268506,,
carcass,CG2233,0.11439421,0.14727636,-0.032882147,,
carcass,SERCA,0.13101424,0.16394496,-0.032930717,,
carcass,eEF2,0.4378557,0.47101068,-0.033154994,,
carcass,l(2)efl,0.07382406,0.10710861,-0.033284545,,
carcass,Zasp66,0.09264755,0.12618752,-0.033539966,,
carcass,AnxB9,0.07176094,0.10530776,-0.03354682,,
carcass,CG32603,0.07744602,0.111094564,-0.033648543,,
carcass,CG7630,0.42886862,0.46253943,-0.033670813,,
carcass,14-3-3epsilon,0.12900989,0.16284533,-0.03383544,,
carcass,ND-18,0.042219233,0.0763027,-0.034083467,,
carcass,CG7215,0.09051269,0.124678254,-0.03416556,,
carcass,CG31041,0.087502465,0.122074485,-0.03457202,,
carcass,eIF3i,0.08078861,0.11544468,-0.03465607,,
carcass,Adh,0.2715167,0.3061819,-0.034665197,,
carcass,CtsB1,0.112193994,0.14689842,-0.034704424,,
carcass,Jon66Cii,0.19902548,0.23375182,-0.034726337,,
carcass,CG13460,0.05626625,0.0911143,-0.03484805,,
carcass,frm,0.08252413,0.11744024,-0.03491611,,
carcass,ND-PDSW,0.14357553,0.17849946,-0.034923926,,
carcass,roh,0.29137397,0.32665324,-0.035279274,,
carcass,Cpr47Eb,0.04726645,0.08331944,-0.03605299,,
carcass,RFeSP,0.14311041,0.17917225,-0.03606184,,
carcass,Tsp29Fb,0.08720277,0.12328712,-0.036084346,,
carcass,CG13102,0.044097073,0.080792025,-0.03669495,,
carcass,Tspo,0.07483558,0.111544944,-0.03670936,,
carcass,CG4830,0.0904348,0.12729071,-0.036855914,,
carcass,hui,0.051543053,0.089198224,-0.03765517,,
carcass,COX7C,0.6154846,0.6531705,-0.03768593,,
carcass,CG32073,0.03129553,0.06918302,-0.03788749,,
carcass,CG32284,0.06007479,0.09797382,-0.037899032,,
carcass,RpL34a,0.0800514,0.1183154,-0.038264,,
carcass,wal,0.11132995,0.14966774,-0.03833779,,
carcass,CNBP,0.14510284,0.18365704,-0.03855419,,
carcass,asRNA:CR45874,0.06888616,0.10802079,-0.03913463,,
carcass,Trx-2,0.0868656,0.1261819,-0.039316304,,
carcass,CG12384,0.05464557,0.09430411,-0.039658535,,
carcass,sta,1.1475643,1.1872395,-0.039675236,,
carcass,ng2,0.048218,0.08849076,-0.04027276,,
carcass,Vha16-1,0.4016071,0.44192356,-0.040316463,,
carcass,atilla,0.08798076,0.12847987,-0.040499106,,
carcass,asRNA:CR45343,0.26426628,0.30498514,-0.040718853,,
carcass,RpS4,1.4084985,1.44922,-0.040721416,,
carcass,Msp300,0.1128452,0.15361026,-0.040765062,,
carcass,CG30457,0.52393067,0.5647768,-0.04084611,,
carcass,ND-B16.6,0.11602968,0.15691683,-0.040887147,,
carcass,CG15515,0.0949745,0.13637766,-0.04140316,,
carcass,CG11350,0.30840334,0.349848,-0.04144466,,
carcass,CG33926,0.10875272,0.15055138,-0.04179866,,
carcass,CG42502,0.10044414,0.14231497,-0.041870832,,
carcass,Echs1,0.11882301,0.16085179,-0.042028785,,
carcass,Jon65Aii,0.15657276,0.19864978,-0.04207702,,
carcass,Idgf6,0.12130695,0.16349068,-0.042183734,,
carcass,ATP6AP2,0.12930574,0.17178874,-0.042483002,,
carcass,ND-42,0.078245856,0.120944224,-0.04269837,,
carcass,CG14292,0.091695964,0.13528927,-0.043593302,,
carcass,CG34301,0.069967635,0.11424361,-0.044275977,,
carcass,CG7294,0.24150324,0.2859965,-0.044493258,,
carcass,CG17738,0.24506028,0.28974685,-0.04468657,,
carcass,CG7953,0.42244202,0.46723968,-0.04479766,,
carcass,sun,0.2699834,0.31503594,-0.04505253,,
carcass,His4r,0.2440045,0.28972387,-0.04571937,,
carcass,CG13321,0.17805593,0.22389643,-0.0458405,,
carcass,RpL24-like,0.078263104,0.12410852,-0.04584542,,
carcass,Argk,0.19978286,0.24576332,-0.045980453,,
carcass,ATPsynD,0.16450953,0.21098034,-0.046470806,,
carcass,ATPsynB,0.31212172,0.35880506,-0.04668334,,
carcass,IM33,0.23268074,0.27967045,-0.04698971,,
carcass,wupA,0.18110625,0.22919123,-0.048084974,,
carcass,CG9040,0.032096673,0.08035885,-0.048262175,,
carcass,Msr-110,0.07244389,0.12142464,-0.04898075,,
carcass,eEF1alpha1,1.1106198,1.1600894,-0.04946959,,
carcass,Tctp,0.21639974,0.26738936,-0.050989613,,
carcass,Prm,0.10921456,0.16051602,-0.051301464,,
carcass,alphaTub84B,0.40792793,0.4593381,-0.05141017,,
carcass,CG9568,0.098585226,0.15009065,-0.051505424,,
carcass,Cys,0.080092594,0.13215996,-0.05206737,,
carcass,CG1368,0.1367514,0.18915416,-0.052402765,,
carcass,CG44040,0.100864105,0.15377674,-0.05291263,,
carcass,CG43897,0.22560464,0.2785712,-0.05296655,,
carcass,lcs,0.057894442,0.11116057,-0.053266127,,
carcass,CG17549,0.15770943,0.2111424,-0.05343297,,
carcass,COX4,0.33817592,0.39172378,-0.05354786,,
carcass,Hsc70-4,0.3434584,0.39715675,-0.05369833,,
carcass,CG32198,0.072657734,0.12700847,-0.054350734,,
carcass,CG31198,0.1797322,0.23430458,-0.054572374,,
carcass,14-3-3zeta,0.22825107,0.2829115,-0.05466044,,
carcass,Tm1,0.24241973,0.29722393,-0.05480419,,
carcass,ATPsynG,0.439854,0.49476272,-0.054908723,,
carcass,Non1,0.20752414,0.26253593,-0.055011794,,
carcass,Mal-A3,0.15351422,0.20868732,-0.0551731,,
carcass,COX7A,0.27363807,0.33028483,-0.056646764,,
carcass,kra,0.07587983,0.1326689,-0.05678907,,
carcass,TpnC25D,0.021878311,0.07877378,-0.056895472,,
carcass,awd,0.14634722,0.20415619,-0.057808965,,
carcass,CG17571,0.26927203,0.32739708,-0.05812505,,
carcass,eEF1beta,0.29399148,0.35240492,-0.058413446,,
carcass,CG15423,0.1917559,0.2503047,-0.058548793,,
carcass,CG8087,0.10946733,0.16812913,-0.058661804,,
carcass,Fer2LCH,0.1327565,0.19152012,-0.058763623,,
carcass,CG13705,0.0911833,0.15056367,-0.059380375,,
carcass,CG10527,0.06407344,0.12433559,-0.060262144,,
carcass,CG12057,0.030396968,0.090742536,-0.060345568,,
carcass,RpL35A,0.43573594,0.49619517,-0.060459226,,
carcass,ATPsynE,0.38913396,0.45014066,-0.061006695,,
carcass,CG9336,0.12568483,0.18703403,-0.0613492,,
carcass,CG6910,0.0467933,0.10867976,-0.061886456,,
carcass,levy,0.4032201,0.46522146,-0.062001377,,
carcass,Ag5r2,0.48986915,0.5519161,-0.062046975,,
carcass,Cpr67B,0.17729105,0.23950462,-0.06221357,,
carcass,CG18649,0.08998674,0.15242602,-0.062439278,,
carcass,Clect27,0.10769443,0.17038812,-0.062693685,,
carcass,dpr2,0.6121798,0.67540807,-0.06322825,,
carcass,Mlc1,0.29330406,0.35655674,-0.06325269,,
carcass,Vha13,0.38869837,0.4522161,-0.06351772,,
carcass,mt:CoIII,0.6739045,0.7388898,-0.064985335,,
carcass,ATPsyngamma,0.22142854,0.2867196,-0.06529105,,
carcass,ATPsynbeta,0.49492326,0.5602558,-0.06533256,,
carcass,CG5399,0.29962698,0.36514762,-0.065520644,,
carcass,RpL36,0.83427596,0.9009954,-0.06671941,,
carcass,CG7299,0.19757652,0.264308,-0.06673148,,
carcass,tsr,0.19806166,0.2651323,-0.06707065,,
carcass,betaTub56D,0.33222115,0.3995625,-0.06734136,,
carcass,PIG-Z,0.044527084,0.11210242,-0.067575336,,
carcass,CG12826,0.063830845,0.13179633,-0.067965485,,
carcass,Pebp1,0.40372106,0.4719323,-0.06821123,,
carcass,RpS18,0.57499325,0.6436963,-0.068703055,,
carcass,Rack1,0.3888898,0.4576343,-0.06874451,,
carcass,LysS,0.15019901,0.2193555,-0.06915648,,
carcass,CG8157,0.22772455,0.29692662,-0.069202065,,
carcass,regucalcin,0.10007693,0.17012851,-0.07005158,,
carcass,Mf,0.28991875,0.36029682,-0.070378065,,
carcass,CG10472,0.21063125,0.2816975,-0.07106626,,
carcass,RpL13,0.6215951,0.69284534,-0.07125026,,
carcass,asRNA:CR44095,0.1274966,0.19922116,-0.071724564,,
carcass,Oda,0.2823921,0.35592213,-0.07353002,,
carcass,Tm2,0.41649365,0.49015322,-0.07365957,,
carcass,SPARC,0.21369699,0.2874893,-0.07379231,,
carcass,CG10953,0.18090235,0.25474602,-0.07384367,,
carcass,Kaz-m1,0.23879421,0.31299514,-0.07420093,,
carcass,LManVI,0.1086948,0.18348804,-0.07479324,,
carcass,eEF5,0.36449096,0.43971366,-0.0752227,,
carcass,RpS6,0.41909844,0.4946875,-0.07558906,,
carcass,yip7,0.9514726,1.0280879,-0.076615274,,
carcass,CG42815,0.060407624,0.13836001,-0.077952385,,
carcass,CG4362,0.06076662,0.13913015,-0.07836352,,
carcass,CG6770,0.26913297,0.34834304,-0.07921007,,
carcass,RpL24,0.59509903,0.67454386,-0.079444826,,
carcass,Jon99Fii,0.344089,0.42472038,-0.080631375,,
carcass,ND-MLRQ,0.3560261,0.4388633,-0.082837194,,
