gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd,interface
rpl21,2.2377136,2.371297,-0.1335833,,,"Segmental Plate, Tail Bud"
h3f3b.1,3.5834,3.7172444,-0.13384438,,,"Segmental Plate, Tail Bud"
uba52,1.764148,1.8982472,-0.13409925,,,"Segmental Plate, Tail Bud"
ponzr5,0.6212925,0.75542074,-0.13412827,,,"Segmental Plate, Tail Bud"
rpl19,3.2062418,3.3404157,-0.13417387,,,"Segmental Plate, Tail Bud"
cox8a,0.6217614,0.75631016,-0.13454878,,,"Segmental Plate, Tail Bud"
rps19,3.2707548,3.4066362,-0.13588142,,,"Segmental Plate, Tail Bud"
mgst1.2,0.24745736,0.38505888,-0.13760152,,,"Segmental Plate, Tail Bud"
rpl32,3.0383158,3.1767337,-0.13841796,,,"Segmental Plate, Tail Bud"
rps10,2.7650511,2.9036124,-0.13856125,,,"Segmental Plate, Tail Bud"
hspb1,4.941712,5.08151,-0.13979816,,,"Segmental Plate, Tail Bud"
rps25,3.1219509,3.262061,-0.14011025,,,"Segmental Plate, Tail Bud"
psmb1,0.33436978,0.47490728,-0.1405375,,,"Segmental Plate, Tail Bud"
rpl35,1.454926,1.5958098,-0.1408838,,,"Segmental Plate, Tail Bud"
snu13b,1.7443575,1.8853266,-0.14096916,,,"Segmental Plate, Tail Bud"
ndufb6,0.20067,0.34215462,-0.14148462,,,"Segmental Plate, Tail Bud"
rpl27,2.9459646,3.0904849,-0.14452028,,,"Segmental Plate, Tail Bud"
rps21,2.2479336,2.3926792,-0.14474559,,,"Segmental Plate, Tail Bud"
snrpd2,1.5795261,1.7254033,-0.14587724,,,"Segmental Plate, Tail Bud"
marcksl1b,0.33154756,0.47765446,-0.1461069,,,"Segmental Plate, Tail Bud"
rpl10,2.9059103,3.0520616,-0.1461513,,,"Segmental Plate, Tail Bud"
rps26l,2.7104237,2.859316,-0.1488924,,,"Segmental Plate, Tail Bud"
RPS17,1.7684582,1.920608,-0.1521498,,,"Segmental Plate, Tail Bud"
snrpb,2.72305,2.8767877,-0.15373755,,,"Segmental Plate, Tail Bud"
eny2,0.4643943,0.62043035,-0.15603605,,,"Segmental Plate, Tail Bud"
atp5pd,0.5754457,0.7317481,-0.15630239,,,"Segmental Plate, Tail Bud"
rps4x,2.45776,2.6150696,-0.15730953,,,"Segmental Plate, Tail Bud"
rpl34,1.6312476,1.790252,-0.15900433,,,"Segmental Plate, Tail Bud"
ran,1.8921404,2.051217,-0.15907669,,,"Segmental Plate, Tail Bud"
tma7,1.1507744,1.3112332,-0.1604588,,,"Segmental Plate, Tail Bud"
rpl23a,3.2876518,3.4534428,-0.16579103,,,"Segmental Plate, Tail Bud"
si:ch1073-325m22.2,0.92896783,1.0951065,-0.16613865,,,"Segmental Plate, Tail Bud"
nmnat1-rbp7a,0.50621814,0.6730166,-0.16679847,,,"Segmental Plate, Tail Bud"
rpl29,1.7149467,1.8830078,-0.16806102,,,"Segmental Plate, Tail Bud"
si:ch211-222l21.1,2.9519293,3.1231873,-0.17125797,,,"Segmental Plate, Tail Bud"
apoc1,2.59615,2.7698925,-0.17374253,,,"Segmental Plate, Tail Bud"
mt-nd1,0.6691168,0.8430802,-0.17396343,,,"Segmental Plate, Tail Bud"
si:ch211-152c2.3,1.0539259,1.2308223,-0.17689645,,,"Segmental Plate, Tail Bud"
rps3a,2.0696132,2.249656,-0.18004274,,,"Segmental Plate, Tail Bud"
atp5mc3b,1.4151955,1.5963508,-0.18115532,,,"Segmental Plate, Tail Bud"
mt-nd2,0.58001953,0.7629512,-0.18293166,,,"Segmental Plate, Tail Bud"
vox,1.2577394,1.4419793,-0.18423986,,,"Segmental Plate, Tail Bud"
rps16,2.044439,2.233107,-0.18866801,,,"Segmental Plate, Tail Bud"
bcl2l16,0.9237528,1.1233149,-0.19956207,,,"Segmental Plate, Tail Bud"
rps18,2.568524,2.776848,-0.2083242,,,"Segmental Plate, Tail Bud"
rpl15,2.7329326,2.9426537,-0.20972109,,,"Segmental Plate, Tail Bud"
rpl18,2.818967,3.0294788,-0.21051168,,,"Segmental Plate, Tail Bud"
mt-atp6,0.47540644,0.6895389,-0.21413246,,,"Segmental Plate, Tail Bud"
rpl7,2.7405522,2.969895,-0.2293427,,,"Segmental Plate, Tail Bud"
nop10,0.9390721,1.1752089,-0.23613685,,,"Segmental Plate, Tail Bud"
mt-co2,2.45616,2.7004693,-0.24430919,,,"Segmental Plate, Tail Bud"
rps9,2.2926986,2.549112,-0.25641346,0.3333333333333333,0.03243747763759303,"Segmental Plate, Tail Bud"
dynll1,0.7205615,0.9825301,-0.2619686,0.5970149253731343,0.021855658428550345,"Segmental Plate, Tail Bud"
hmgb2b,1.1978298,1.4706105,-0.27278066,0.3333333333333333,0.02833771370869599,"Segmental Plate, Tail Bud"
rpl7a,2.0429702,2.3199694,-0.27699924,0.09950248756218906,0.026825636536286123,"Segmental Plate, Tail Bud"
tuba8l4,1.8424882,2.1255145,-0.28302634,0.1890547263681592,0.027506180722673045,"Segmental Plate, Tail Bud"
naca,2.0389817,2.3563278,-0.3173461,0.6218905472636815,0.03204521667662465,"Segmental Plate, Tail Bud"
cyt1,2.6128347,2.0189855,0.5938492,0.004975124378109453,0.07148407547169565,Notochord
pcna,2.0465174,1.4712229,0.5752945,0.004975124378109453,0.06307246897859144,Notochord
krt4,3.326792,2.753088,0.573704,0.004975124378109453,0.06908832851947792,Notochord
krt5,2.2793515,1.7772279,0.5021236,0.004975124378109453,0.07541769699295074,Notochord
fabp3,1.706748,1.2049534,0.5017946,0.004975124378109453,0.04577424224283807,Notochord
h2az2b,2.233523,1.7494633,0.48405957,0.004975124378109453,0.0394620145631664,Notochord
cyt1l,1.6099678,1.1366526,0.47331524,,,Notochord
actc1b,2.0740337,1.6036168,0.4704169,,,Notochord
ran,2.6833758,2.2218444,0.4615314,,,Notochord
galnt7,2.4582646,2.0027754,0.45548916,,,Notochord
atp5mc3b,2.0858223,1.6571916,0.4286307,,,Notochord
myl10,1.7295258,1.3166339,0.41289186,,,Notochord
hmgb2b,1.673791,1.2648318,0.40895927,,,Notochord
rrm2,1.4459013,1.0458941,0.40000713,,,Notochord
uba52,2.848301,2.4652638,0.3830371,,,Notochord
RPS17,2.8228474,2.441717,0.38113046,,,Notochord
rpl24,3.0538874,2.673959,0.37992835,,,Notochord
krt91,1.1163479,0.74429697,0.37205094,,,Notochord
cox6a1,1.5415244,1.1766278,0.36489666,,,Notochord
snrpd1,1.1991425,0.83931285,0.3598296,,,Notochord
snrpd2,1.8078727,1.449075,0.35879767,,,Notochord
atf4a,1.1882633,0.8420534,0.34620988,,,Notochord
tuba1a,1.5581688,1.2166708,0.34149802,,,Notochord
khdrbs1a,2.65335,2.3120296,0.3413205,,,Notochord
acta1a,1.8894415,1.5492977,0.3401438,,,Notochord
nme2b.1,2.5521486,2.2148576,0.337291,,,Notochord
rpl14,2.7246904,2.3888679,0.33582258,,,Notochord
hmgb1b,1.4903402,1.1556216,0.33471859,,,Notochord
rps16,3.0496702,2.7182753,0.3313949,,,Notochord
rps3,3.4944158,3.1653883,0.3290274,,,Notochord
hspb1,2.2992268,1.971952,0.3272748,,,Notochord
shcbp1,2.014848,1.689797,0.32505095,,,Notochord
rpl28,3.3471534,3.0243437,0.3228097,,,Notochord
ddx39ab,1.2856653,0.9648229,0.3208424,,,Notochord
hmgn2,2.9609048,2.6406171,0.3202877,,,Notochord
rpl8,3.1275034,2.8079956,0.31950784,,,Notochord
rpl17,3.431648,3.1121929,0.31945515,,,Notochord
nop10,1.2084441,0.89369535,0.31474876,,,Notochord
ppiab,1.3334643,1.0200621,0.31340218,,,Notochord
rps11,3.516385,3.2043765,0.31200862,,,Notochord
rfc1,2.872195,2.5607438,0.3114512,,,Notochord
tnnc2,1.1209961,0.8100712,0.31092495,,,Notochord
snu13b,1.4138445,1.1034827,0.31036174,,,Notochord
rpl5a,2.0799701,1.7735504,0.30641973,,,Notochord
snrpg,1.73856,1.4347169,0.30384302,,,Notochord
rpl18a,3.1556432,2.8542225,0.3014207,,,Notochord
apoa1b,1.3361973,1.035818,0.30037928,,,Notochord
rpl22,3.0403256,2.7404184,0.2999072,,,Notochord
mdka,1.347169,1.0475235,0.29964554,,,Notochord
banf1,1.5834279,1.2843667,0.29906118,,,Notochord
bcl2l16,1.960241,1.661973,0.29826796,,,Notochord
rps17,2.4647896,2.167336,0.29745364,,,Notochord
marcksl1b,1.7356541,1.4390911,0.29656303,,,Notochord
fkbp1aa,1.8526875,1.5621511,0.2905364,,,Notochord
rpl13,3.216527,2.9269185,0.28960848,,,Notochord
COX5B,1.1462289,0.8577485,0.2884804,,,Notochord
npm1a,2.0414789,1.7546455,0.2868334,,,Notochord
rpl34,2.966545,2.6821172,0.28442788,,,Notochord
rpl29,2.7574325,2.4742913,0.28314114,,,Notochord
sumo3b,0.9981716,0.71517515,0.28299648,,,Notochord
bzw1a,1.1025897,0.8197228,0.28286695,,,Notochord
rpl35,2.609973,2.3292773,0.28069568,,,Notochord
rpl38,2.8607137,2.5808659,0.27984786,,,Notochord
icn,1.0024829,0.7227186,0.2797643,,,Notochord
selenoh,0.9547415,0.6769943,0.27774715,,,Notochord
seta,1.5754902,1.298284,0.27720618,,,Notochord
krt92,1.1338336,0.8588116,0.27502203,,,Notochord
rpl15,3.54568,3.2717693,0.27391076,,,Notochord
alyref,0.99127185,0.71763176,0.2736401,,,Notochord
rpl32,3.8504086,3.5768785,0.27353,,,Notochord
rps24,3.3844783,3.1113727,0.27310562,,,Notochord
rps10,3.5291314,3.2570484,0.27208304,,,Notochord
bhmt,1.004323,0.7329464,0.2713766,,,Notochord
ppiaa,3.2833438,3.0132792,0.2700646,,,Notochord
rpl10a,3.3934903,3.1255484,0.26794195,,,Notochord
cox8a,1.5920293,1.3243501,0.2676792,,,Notochord
rpl5b,2.4023306,2.135157,0.26717353,,,Notochord
rpl10,3.7220595,3.4549232,0.26713634,,,Notochord
ybx1,2.2454045,1.9782842,0.26712024,,,Notochord
sox3,0.89736515,0.63036394,0.2670012,,,Notochord
si:ch211-195b11.3,1.1275914,0.8610312,0.2665602,,,Notochord
apobb.1,0.9564321,0.69061345,0.26581866,,,Notochord
eef1b2,2.1145535,1.8502638,0.26428962,,,Notochord
gspt1l,1.1108708,0.84830344,0.2625674,,,Notochord
fth1a,1.876909,1.6163102,0.26059878,,,Notochord
ncl,1.5496814,1.2894349,0.26024652,,,Notochord
cbx3a,0.84366655,0.585257,0.25840956,,,Notochord
tubb4b,1.4478048,1.1895752,0.2582296,,,Notochord
rpl9,2.8692865,2.6129465,0.25634003,,,Notochord
rpl13a,3.3654447,3.1106205,0.25482416,,,Notochord
TXN,2.6784809,2.4244444,0.25403643,,,Notochord
rps21,3.1273086,2.8733258,0.25398278,,,Notochord
rps15a,3.6588435,3.405086,0.25375748,,,Notochord
ranbp1,1.2752169,1.0238159,0.25140107,,,Notochord
rps26l,3.3804553,3.1290596,0.2513957,,,Notochord
faua,2.94016,2.6894002,0.25075984,,,Notochord
rpl7a,3.439342,3.1893501,0.2499919,,,Notochord
rpl27,3.5099332,3.2604442,0.24948907,,,Notochord
mcm3,0.70297515,0.4539686,0.24900654,,,Notochord
eif3m,1.3360014,1.0874546,0.24854684,,,Notochord
rps14,3.7446578,3.496206,0.24845171,,,Notochord
mibp2,1.0240016,0.776808,0.24719357,,,Notochord
rpl26,3.0509946,2.80419,0.24680471,,,Notochord
pclaf,0.7817108,0.536758,0.2449528,,,Notochord
atp5po,1.352473,1.1105524,0.24192059,,,Notochord
spaca4l,0.7915249,0.5496567,0.2418682,,,Notochord
rps27.2,2.577706,2.336219,0.24148703,,,Notochord
rpl35a,3.5009146,3.2607946,0.24011993,,,Notochord
cct4,1.0167387,0.7770974,0.23964125,,,Notochord
atp7a,1.0958843,0.85631764,0.23956668,,,Notochord
snrpb,2.3438694,2.1050556,0.23881388,,,Notochord
slc25a5,3.559407,3.3221169,0.23729014,,,Notochord
setb,1.2636667,1.0266483,0.23701847,,,Notochord
magoh,0.809855,0.57368904,0.23616594,,,Notochord
tuba8l4,2.8217015,2.5855567,0.23614478,,,Notochord
pabpc1a,1.9345686,1.699664,0.23490465,,,Notochord
ubc,1.4529705,1.2188432,0.23412728,,,Notochord
rpl23,3.9794338,3.7460244,0.2334094,,,Notochord
rpl11,3.1497004,2.9165075,0.23319292,,,Notochord
prc1a,1.6006645,1.3686292,0.23203528,,,Notochord
ACTC1,0.8804984,0.6504015,0.23009694,,,Notochord
zgc:171772,3.6727796,3.4430377,0.22974181,,,Notochord
sumo3a,1.3322128,1.1025478,0.22966504,,,Notochord
hspe1,1.035546,0.8067752,0.22877073,,,Notochord
rpl31,3.4803264,3.2518187,0.22850776,,,Notochord
rplp2l,3.7566884,3.529585,0.22710347,,,Notochord
cct6a,0.9812387,0.7553871,0.2258516,,,Notochord
hnrnpabb,1.9868486,1.7614894,0.2253592,,,Notochord
mdkb,0.5942051,0.37052312,0.22368196,,,Notochord
atp5f1d,0.6745915,0.4509605,0.223631,,,Notochord
eif3i,1.0787938,0.8555298,0.22326398,,,Notochord
si:ch211-222l21.1,3.6886685,3.466514,0.22215438,,,Notochord
apoa1a,1.0439293,0.82208705,0.22184229,,,Notochord
tma7,1.6403043,1.4185603,0.22174406,,,Notochord
stmn1a,0.8348374,0.61409485,0.22074252,,,Notochord
myl13,1.1633086,0.9431869,0.22012174,,,Notochord
rplp0,4.4870667,4.268153,0.21891356,,,Notochord
cntnap5b,2.0335336,1.8148175,0.21871603,,,Notochord
eif5a,1.9974426,1.7789073,0.2185353,,,Notochord
rps13,3.748808,3.5304925,0.21831536,,,Notochord
srsf1a,1.0817429,0.86418927,0.21755362,,,Notochord
kars1,0.89613134,0.68062395,0.21550739,,,Notochord
rpl7,3.43033,3.2148962,0.21543384,,,Notochord
pa2g4b,0.9054444,0.6909612,0.2144832,,,Notochord
hnrnpa0l,2.2452834,2.0325603,0.21272302,,,Notochord
rpl18,3.4200664,3.207544,0.21252227,,,Notochord
rpl39,3.9792683,3.7678335,0.21143484,,,Notochord
lsm3,0.70205647,0.49155292,0.21050355,,,Notochord
zgc:193541,1.3993777,1.1890899,0.21028781,,,Notochord
ywhabb,0.8674895,0.65750337,0.20998615,,,Notochord
rps3a,3.136742,2.9270568,0.20968533,,,Notochord
eif5a2,1.5920172,1.3828281,0.20918906,,,Notochord
sem1,1.0325426,0.82345796,0.20908463,,,Notochord
hmgn6,2.4356506,2.2272398,0.20841074,,,Notochord
rpl19,3.6879802,3.4796772,0.20830297,,,Notochord
rps5,3.851079,3.6428843,0.20819473,,,Notochord
rps9,3.2888954,3.0809293,0.20796609,,,Notochord
eef1g,2.1497638,1.9433284,0.20643544,,,Notochord
rpl6,2.9631176,2.7573519,0.20576572,,,Notochord
atp5f1b,1.2427645,1.0376275,0.20513701,,,Notochord
zic2b,0.518003,0.31382215,0.20418084,,,Notochord
aldob,0.6737627,0.4699035,0.20385918,,,Notochord
ndufa4l,1.4394099,1.2357597,0.20365012,,,Notochord
naca,2.6437979,2.4405386,0.20325923,,,Notochord
rpl23a,3.5372214,3.334021,0.20320034,,,Notochord
tmsb4x,3.6303365,3.427401,0.20293546,,,Notochord
rps23,3.9831038,3.780692,0.20241165,,,Notochord
btf3,2.2459686,2.043621,0.20234752,,,Notochord
bccip,0.5490569,0.34707642,0.20198047,,,Notochord
smyhc1,0.9451996,0.74322826,0.20197135,,,Notochord
eif3k,0.7101832,0.50823843,0.20194477,,,Notochord
anp32b,0.74614596,0.5443662,0.20177978,,,Notochord
apex1,1.1715989,0.9701438,0.20145512,,,Notochord
tpt1,3.504529,3.3037367,0.20079231,,,Notochord
cox5aa,1.3480375,1.1475048,0.20053267,,,Notochord
ilf2,1.4299288,1.2301083,0.19982052,,,Notochord
cnbpa,0.76455176,0.5650774,0.19947433,,,Notochord
pomp,1.1495336,0.9509814,0.19855225,,,Notochord
psmb1,0.90808433,0.71003854,0.19804579,,,Notochord
sec61g,1.0781664,0.8802654,0.19790095,,,Notochord
krt8,2.1498356,1.9524766,0.19735897,,,Notochord
actb1,2.5790153,2.3816767,0.19733858,,,Notochord
rps6,3.1829093,2.9864159,0.19649339,,,Notochord
polr2l,0.8193859,0.62401384,0.19537205,,,Notochord
rps25,3.5894287,3.3960958,0.19333291,,,Notochord
psma3,0.91307503,0.72007066,0.19300437,,,Notochord
dad1,1.1939167,1.0013411,0.19257557,,,Notochord
ube2v1,0.8845165,0.6921642,0.1923523,,,Notochord
rps15,3.5442677,3.3520865,0.19218111,,,Notochord
rps27a,4.013722,3.8215587,0.19216323,,,Notochord
psma1,1.1594987,0.9678406,0.19165808,,,Notochord
tanc1b,0.7079203,0.51640826,0.19151205,,,Notochord
nhp2,0.76480734,0.5739168,0.19089055,,,Notochord
atp6v0e1,1.2433498,1.052492,0.19085777,,,Notochord
si:ch211-137a8.4,0.6001772,0.4097874,0.19038984,,,Notochord
psmb2,0.6642924,0.4742529,0.19003949,,,Notochord
cox6c,1.0503703,0.8603624,0.19000793,,,Notochord
psmb7,0.98651373,0.79703134,0.18948239,,,Notochord
ctps1a,0.8768598,0.68797684,0.18888295,,,Notochord
pfn1,0.91535467,0.7272959,0.1880588,,,Notochord
sub1a,0.95153254,0.7635526,0.18797994,,,Notochord
mcm2,0.6725122,0.484753,0.18775916,,,Notochord
rpl21,3.0414228,2.8536952,0.18772769,,,Notochord
lsm8,0.8029986,0.61584514,0.18715346,,,Notochord
srsf7a,0.68907255,0.50316936,0.18590319,,,Notochord
ccna2,0.5137982,0.32801476,0.18578342,,,Notochord
slbp,0.6742342,0.48888645,0.18534777,,,Notochord
pfn2l,1.2333852,1.0481524,0.18523276,,,Notochord
sf3a2,0.49198878,0.3068209,0.18516788,,,Notochord
prpf39,0.6573835,0.47299325,0.18439025,,,Notochord
mcm5,0.87798995,0.6949736,0.18301636,,,Notochord
dynll1,1.5269978,1.3443738,0.18262398,,,Notochord
hmgn7,1.2027806,1.0220436,0.18073702,,,Notochord
h2az2a,0.7687335,0.5880462,0.18068731,,,Notochord
snrpe,1.3063849,1.1268591,0.17952585,,,Notochord
hspa8,3.058599,2.8792968,0.17930222,,,Notochord
rbm8a,0.78860617,0.6096372,0.17896897,,,Notochord
ube2ib,0.8842485,0.7056994,0.17854911,,,Notochord
atp5if1a,0.7160922,0.5379434,0.1781488,,,Notochord
ttyh3b,0.7662038,0.5881588,0.17804503,,,Notochord
rps4x,3.4606655,3.2826598,0.1780057,,,Notochord
zgc:153284,0.7732007,0.5952458,0.17795491,,,Notochord
mrpl57,0.5639335,0.38605765,0.17787585,,,Notochord
srsf3b,1.1138825,0.93648416,0.17739838,,,Notochord
cfl1l,0.7239185,0.54669726,0.17722124,,,Notochord
rpl3,3.5162418,3.3396122,0.17662954,,,Notochord
kpna2,0.45841023,0.2819463,0.17646393,,,Notochord
dpy30,0.7365194,0.5601213,0.1763981,,,Notochord
eif1,1.0995252,0.9231767,0.1763485,,,Notochord
srsf2a,1.1974685,1.021524,0.17594457,,,Notochord
rps2,3.9395099,3.7637386,0.17577124,,,Notochord
tnni2b.1,0.7806596,0.6053909,0.17526871,,,Notochord
nsa2,0.8637203,0.69135284,0.17236745,,,Notochord
cox7a2a,1.1920403,1.0201063,0.17193401,,,Notochord
eef1db,0.5991282,0.4274722,0.17165598,,,Notochord
wdr83os,1.0014465,0.83018106,0.17126542,,,Notochord
snrpd3l,0.629977,0.45882633,0.17115065,,,Notochord
hnrnpaba,2.4407756,2.2699747,0.17080092,,,Notochord
rps7,3.5930264,3.4229443,0.17008209,,,Notochord
plk1,0.76237345,0.5934858,0.16888767,,,Notochord
atp5mc1,0.7851418,0.61637264,0.16876918,,,Notochord
gatm,0.8767286,0.7084957,0.16823292,,,Notochord
gamt,0.38747588,0.2193493,0.16812658,,,Notochord
eif3ea,1.0850506,0.9171992,0.16785139,,,Notochord
taf13,0.5958738,0.42807856,0.16779521,,,Notochord
atp5f1c,1.0101798,0.84267116,0.1675086,,,Notochord
rpl36a,3.7473807,3.5803783,0.16700244,,,Notochord
rrm1,0.65883344,0.49220005,0.1666334,,,Notochord
elof1,0.8391786,0.67268807,0.16649055,,,Notochord
anxa1c,0.5449478,0.37914035,0.16580746,,,Notochord
ptmab,2.694955,2.5302553,0.1646998,,,Notochord
psmb4,1.1008716,0.93631434,0.16455722,,,Notochord
h3f3b.1,3.3160968,3.1522312,0.16386557,,,Notochord
tomm7,0.7606536,0.59771514,0.16293848,,,Notochord
cct5,1.1656191,1.0027326,0.1628865,,,Notochord
icn2,0.80898505,0.6462278,0.16275728,,,Notochord
vdac2,1.1024355,0.93997175,0.16246372,,,Notochord
ndufs5,0.86279655,0.70144325,0.16135329,,,Notochord
psme2,0.5670209,0.4059105,0.1611104,,,Notochord
psmb6,0.77252525,0.6114565,0.16106874,,,Notochord
psma4,0.56728214,0.4062395,0.16104263,,,Notochord
si:dkey-238k10.2,1.037455,0.8769001,0.16055489,,,Notochord
rps27.1,3.1124163,2.9519622,0.16045403,,,Notochord
ipo7,0.6171223,0.45674232,0.16037998,,,Notochord
rpl37,3.5829742,3.4228446,0.16012955,,,Notochord
si:ch211-69g19.2,0.42183676,0.26184344,0.15999332,,,Notochord
fbl,1.4613544,1.3017038,0.15965056,,,Notochord
paics,0.5491119,0.39007273,0.15903917,,,Notochord
mki67,0.6290517,0.4709621,0.15808958,,,Notochord
tcp1,0.8233749,0.6658264,0.15754855,,,Notochord
nutf2l,0.53534603,0.37816942,0.15717661,,,Notochord
cct7,1.011986,0.85481495,0.15717107,,,Notochord
eif2s2,1.3233359,1.1669601,0.15637577,,,Notochord
rpl36,3.6071017,3.4507375,0.1563642,,,Notochord
eif4a3,0.83881384,0.68254477,0.15626907,,,Notochord
psma5,1.1226534,0.9668488,0.15580457,,,Notochord
BX088707.1,1.1564677,1.0008553,0.15561235,,,Notochord
rsl24d1,1.0720032,0.9166522,0.15535104,,,Notochord
atp5mf,0.90062386,0.74622756,0.1543963,,,Notochord
rbm4.3,1.3280334,1.173989,0.15404439,,,Notochord
atp5fa1,0.9304158,0.77651787,0.15389794,,,Notochord
si:ch1073-325m22.2,1.3331479,1.1795394,0.15360844,,,Notochord
krt17,0.59323347,0.44030163,0.15293184,,,Notochord
cox5ab,0.50042874,0.3477259,0.15270284,,,Notochord
tcaim,1.1134597,0.961747,0.15171272,,,Notochord
atp5f1e,1.6481363,1.4968861,0.15125012,,,Notochord
crabp2a,0.40258515,0.25145298,0.15113217,,,Notochord
glulb,0.7599814,0.6091766,0.15080482,,,Notochord
bud31,0.80536145,0.65510416,0.15025729,,,Notochord
ywhae1,0.5585316,0.40836447,0.15016711,,,Notochord
ppl,0.45867673,0.30889598,0.14978075,,,Notochord
syncrip,1.402877,1.253406,0.14947093,,,Notochord
etf1b,0.6196212,0.47030085,0.14932036,,,Notochord
mt-nd2,2.4175918,2.2683046,0.14928722,,,Notochord
si:dkey-42i9.4,0.58201927,0.43290874,0.14911053,,,Notochord
tfa,0.54891765,0.4010052,0.14791244,,,Notochord
cox7c,1.539747,1.3918797,0.14786732,,,Notochord
rpl12,3.7598662,3.612402,0.14746428,,,Notochord
prmt1,1.5688184,1.4217677,0.14705074,,,Notochord
psma2,0.6640852,0.5171855,0.1468997,,,Notochord
rpa3,0.7421232,0.5953248,0.14679837,,,Notochord
hnrnpa0b,1.5155604,1.3692155,0.1463449,,,Notochord
egfl6,0.29214057,0.14590064,0.14623994,,,Notochord
eif3d,1.0311046,0.8849295,0.14617509,,,Notochord
si:ch211-51e12.7,0.8995414,0.7534326,0.1461088,,,Notochord
atp5l,1.4464917,1.3004835,0.14600825,,,Notochord
atp5pd,1.23015,1.0843813,0.14576864,,,Notochord
rpl4,3.3912137,3.245547,0.1456666,,,Notochord
marcksl1a,0.5683179,0.42313027,0.14518762,,,Notochord
chchd2,0.5167866,0.3717672,0.14501938,,,Notochord
krt99,0.6609634,0.5168006,0.14416283,,,Notochord
tnnt2c,0.96337616,0.8195673,0.14380884,,,Notochord
CABZ01068248.1,0.3180519,0.1743103,0.14374161,,,Notochord
snrpa,0.7284043,0.58517814,0.14322615,,,Notochord
csnk2b,0.8255133,0.68243194,0.14308137,,,Notochord
rbx1,0.9973341,0.85438496,0.14294916,,,Notochord
eif3ba,1.1369328,0.9940243,0.14290857,,,Notochord
BX284638.2,0.42789978,0.28501907,0.14288071,,,Notochord
rps29,3.1838727,3.0410073,0.14286542,,,Notochord
eif1b,0.4902837,0.34747514,0.14280856,,,Notochord
psmb3,0.9640862,0.82182705,0.14225912,,,Notochord
polr2f,0.60988706,0.46786994,0.14201713,,,Notochord
snrpf,0.9823202,0.8404246,0.14189559,,,Notochord
odc1,0.66105884,0.5193338,0.14172506,,,Notochord
bcas2,0.49692369,0.3556215,0.1413022,,,Notochord
prpf8,0.6316776,0.49076492,0.14091271,,,Notochord
brk1,0.5974651,0.45660728,0.14085782,,,Notochord
BX248318.1,0.3621713,0.22172435,0.14044695,,,Notochord
PSMA2,0.6921302,0.5519316,0.14019859,,,Notochord
actc1a,0.36375242,0.22366719,0.14008524,,,Notochord
mcm4,0.67850405,0.5385915,0.13991255,,,Notochord
snrnp27,0.38218603,0.24244733,0.1397387,,,Notochord
sf3b5,0.36987996,0.2302746,0.13960536,,,Notochord
sox19a,0.8068982,0.6672939,0.13960427,,,Notochord
si:ch73-281n10.2,3.0008357,2.8614185,0.13941717,,,Notochord
psmd3,0.79103655,0.6516574,0.13937914,,,Notochord
eef2b,3.172905,3.0335364,0.13936853,,,Notochord
atp5pb,1.0365754,0.8972868,0.13928866,,,Notochord
apoeb,1.2584007,1.1193489,0.1390518,,,Notochord
rps28,3.3540423,3.2152224,0.13881993,,,Notochord
ndufc2,0.6189585,0.48093617,0.1380223,,,Notochord
rps19,3.6817267,3.5437272,0.13799953,,,Notochord
ctbp1,0.42536062,0.28757966,0.13778096,,,Notochord
si:ch211-288g17.3,1.3079123,1.1701452,0.1377672,,,Notochord
uba1,0.53201324,0.3945091,0.13750413,,,Notochord
cbx5,0.75806457,0.62058586,0.13747871,,,Notochord
btf3l4,0.8830291,0.74563706,0.13739204,,,Notochord
cycsb,0.97618777,0.83926994,0.13691783,,,Notochord
tomm5,0.57474554,0.43854514,0.1362004,,,Notochord
gar1,0.62495106,0.48880455,0.13614652,,,Notochord
rps18,3.2934494,3.1581035,0.13534594,,,Notochord
cst3,0.4994324,0.364186,0.13524643,,,Notochord
hnrnpa1b,0.9187673,0.7836533,0.13511395,,,Notochord
eif3c,0.71599144,0.5811025,0.13488895,,,Notochord
prpf19,0.823473,0.6886393,0.1348337,,,Notochord
tuba1c,0.76362354,0.62891877,0.13470477,,,Notochord
psmd14,0.6553903,0.5210798,0.13431054,,,Notochord
c1qbp,0.50307554,0.36890197,0.13417357,,,Notochord
nucks1a,0.7128525,0.57880455,0.13404793,,,Notochord
hells,0.38764575,0.25392067,0.13372508,,,Notochord
eif2s3,1.0858325,0.95264167,0.13319081,,,Notochord
paip2b,0.4667991,0.33366954,0.13312957,,,Notochord
nop56,0.7690943,0.6364756,0.13261867,,,Notochord
gtpbp4,0.4954343,0.36286002,0.13257429,,,Notochord
