gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd,interface
Cacybp,0.2229686540628151,0.19956097900674005,0.02340767505607505,,,ExE endoderm
Cops4,0.07607736693461922,0.0526718432246474,0.023405523709971822,,,ExE endoderm
Lman2,0.22977588100347546,0.20652483576037,0.02325104524310545,,,ExE endoderm
Prelid1,0.3473551672522138,0.32419320924799916,0.023161958004214667,,,ExE endoderm
Ruvbl1,0.08323798574368871,0.06008860270777987,0.02314938303590884,,,ExE endoderm
Mrpl28,0.11188660279907572,0.08879145138031345,0.02309515141876227,,,ExE endoderm
Airn,0.06712607419221876,0.04403773627494005,0.023088337917278712,,,ExE endoderm
Hnrnpa2b1,0.5078240768176591,0.4847798813333488,0.023044195484310248,,,ExE endoderm
Anp32b,0.22549174840916944,0.20250899470321446,0.022982753705954984,,,ExE endoderm
Rab1a,0.20089936190514943,0.17791938661349815,0.022979975291651272,,,ExE endoderm
Ndufaf2,0.05820085591806849,0.035276529102531214,0.02292432681553728,,,ExE endoderm
Ndufv2,0.1576510866298765,0.13482383983081678,0.02282724679905973,,,ExE endoderm
Calm1,0.6224049325021551,0.5996534759179738,0.022751456584181318,,,ExE endoderm
Ube2d2a,0.11501977507980858,0.09227516054315373,0.022744614536654856,,,ExE endoderm
Sfmbt2,0.09869836030499596,0.07601970691084028,0.022678653394155673,,,ExE endoderm
Hnrnpd,0.1285364686545363,0.1059220493796264,0.022614419274909897,,,ExE endoderm
Med10,0.10304437891346392,0.0804438633778989,0.022600515535565024,,,ExE endoderm
Ssr2,0.3243502901263088,0.3017712542085691,0.022579035917739687,,,ExE endoderm
Lonp1,0.06855531576345124,0.0460459630184483,0.022509352745002938,,,ExE endoderm
Hspe1,0.7651388919900947,0.7426478154466926,0.0224910765434021,,,ExE endoderm
Slc3a2,0.14937638633655417,0.12701317015449,0.02236321618206416,,,ExE endoderm
Odc1,0.19253628725910976,0.1702023613176163,0.02233392594149347,,,ExE endoderm
Mat2a,0.13919011988270777,0.11688033488233657,0.0223097850003712,,,ExE endoderm
