gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd,interface
DDHD1,0.085004374,0.09304089,-0.008036517,,,granular layer|rest
PBRM1,0.113733,0.12177279,-0.008039787,,,granular layer|rest
PKIB,0.10034504,0.108396985,-0.008051947,,,granular layer|rest
SETD7,0.06872457,0.07678373,-0.008059159,,,granular layer|rest
TACC2,0.10701762,0.11508099,-0.0080633685,,,granular layer|rest
IDH3G,0.088895105,0.09695849,-0.008063383,,,granular layer|rest
CTNNA1,0.069799595,0.077865094,-0.008065499,,,granular layer|rest
PRMT8,0.08874474,0.09681073,-0.008065991,,,granular layer|rest
RARS,0.090193376,0.09826739,-0.008074015,,,granular layer|rest
GRM1,0.20984147,0.2179192,-0.008077726,,,granular layer|rest
MRPL37,0.10532835,0.11341115,-0.0080828,,,granular layer|rest
PRRC2C,0.11375691,0.121853635,-0.008096725,,,granular layer|rest
IQCK,0.083421305,0.09151958,-0.0080982745,,,granular layer|rest
RAB33A,0.08215914,0.090260096,-0.008100957,,,granular layer|rest
SETD2,0.14191991,0.15002307,-0.008103162,,,granular layer|rest
TARDBP,0.13388462,0.14198825,-0.008103624,,,granular layer|rest
PFDN6,0.08030918,0.088413216,-0.008104034,,,granular layer|rest
TCEA2,0.17495541,0.18306616,-0.008110747,,,granular layer|rest
FAM13B,0.08270754,0.09083157,-0.008124031,,,granular layer|rest
NFASC,0.12087842,0.12900303,-0.008124612,,,granular layer|rest
NR1D2,0.08538242,0.093508214,-0.008125797,,,granular layer|rest
SELENOO,0.11494883,0.1230862,-0.008137368,,,granular layer|rest
STK25,0.08386832,0.09200762,-0.008139305,,,granular layer|rest
WBP11,0.073659025,0.081801035,-0.008142009,,,granular layer|rest
TEF,0.08653718,0.094681844,-0.008144662,,,granular layer|rest
DUSP3,0.068366505,0.076511756,-0.00814525,,,granular layer|rest
LSM6,0.1323391,0.14048491,-0.008145809,,,granular layer|rest
EPN2,0.18217984,0.19032654,-0.008146703,,,granular layer|rest
CLK2,0.08850347,0.09665354,-0.008150071,,,granular layer|rest
CNTN2,0.0701241,0.078284174,-0.008160077,,,granular layer|rest
BIRC6,0.2049513,0.21311797,-0.008166671,,,granular layer|rest
PRKX,0.121929586,0.13010031,-0.008170724,,,granular layer|rest
SELENOH,0.07301814,0.081189476,-0.008171335,,,granular layer|rest
TSFM,0.070003726,0.07817593,-0.008172207,,,granular layer|rest
RALGPS1,0.12098488,0.1291609,-0.008176014,,,granular layer|rest
SPG7,0.099141076,0.10731709,-0.008176014,,,granular layer|rest
BZW1,0.0803104,0.088488325,-0.008177929,,,granular layer|rest
UBE2V1,0.08512539,0.09330379,-0.008178405,,,granular layer|rest
AAMP,0.066605866,0.074798495,-0.008192629,,,granular layer|rest
HERPUD2,0.06856182,0.07675715,-0.008195326,,,granular layer|rest
PSMC2,0.1109848,0.11918204,-0.0081972405,,,granular layer|rest
ATP2B3,0.09802322,0.10622089,-0.008197673,,,granular layer|rest
CLCN2,0.09799061,0.10621006,-0.008219451,,,granular layer|rest
SCYL1,0.10079761,0.10902305,-0.008225441,,,granular layer|rest
PPP1R1A,0.14822549,0.15645328,-0.008227795,,,granular layer|rest
DLG3,0.07848016,0.086709134,-0.008228973,,,granular layer|rest
SPAG7,0.08423666,0.092467725,-0.008231066,,,granular layer|rest
PRDX1,0.0723407,0.08057675,-0.008236051,,,granular layer|rest
PNRC1,0.15418674,0.16242729,-0.008240551,,,granular layer|rest
SAMD14,0.1446648,0.15290736,-0.008242562,,,granular layer|rest
SRSF1,0.092861414,0.10111618,-0.008254766,,,granular layer|rest
PCCA,0.1512082,0.15946643,-0.0082582235,,,granular layer|rest
MAP6,0.07345807,0.08172928,-0.00827121,,,granular layer|rest
ITPK1,0.093386225,0.10166132,-0.008275092,,,granular layer|rest
ARPC2,0.15558088,0.1638582,-0.008277327,,,granular layer|rest
ANKRD40,0.0814745,0.08975212,-0.008277625,,,granular layer|rest
PDE4A,0.09245753,0.10073684,-0.008279309,,,granular layer|rest
MRPS26,0.13301243,0.1412953,-0.00828287,,,granular layer|rest
MINDY3,0.07154929,0.07983484,-0.008285552,,,granular layer|rest
TRAPPC3,0.10424398,0.11253353,-0.008289553,,,granular layer|rest
FAM53B,0.14512368,0.15342556,-0.008301884,,,granular layer|rest
TXNL1,0.10911965,0.11742352,-0.008303866,,,granular layer|rest
RBM8A,0.1409883,0.14930543,-0.008317128,,,granular layer|rest
TIMM10,0.07628161,0.08460154,-0.008319929,,,granular layer|rest
ATP2C1,0.07054571,0.078866616,-0.008320905,,,granular layer|rest
STAU1,0.09923731,0.10756078,-0.008323476,,,granular layer|rest
HMBOX1,0.07340018,0.08173042,-0.008330241,,,granular layer|rest
AAMDC,0.082922615,0.09125403,-0.008331418,,,granular layer|rest
DYRK1A,0.13015431,0.1384863,-0.008331984,,,granular layer|rest
DOK7,0.1570304,0.16536516,-0.008334756,,,granular layer|rest
GDAP1,0.081417926,0.0897565,-0.008338578,,,granular layer|rest
ADD3,0.1392885,0.1476276,-0.008339107,,,granular layer|rest
ERBB4,0.37060913,0.37894908,-0.0083399415,,,granular layer|rest
PPP1R12B,0.17064697,0.17899951,-0.008352548,,,granular layer|rest
SDCCAG8,0.15648197,0.1648404,-0.008358434,,,granular layer|rest
SPTAN1,0.31974584,0.3281056,-0.00835976,,,granular layer|rest
MDGA2,0.2987269,0.30710092,-0.008374035,,,granular layer|rest
EML5,0.14556535,0.15394057,-0.008375227,,,granular layer|rest
VPS36,0.08407516,0.092455976,-0.008380815,,,granular layer|rest
PRPF4B,0.07092275,0.07930659,-0.00838384,,,granular layer|rest
TAF1,0.06740561,0.07579044,-0.008384831,,,granular layer|rest
KAT5,0.085134394,0.09353011,-0.008395717,,,granular layer|rest
PCOLCE2,0.11051581,0.11892006,-0.008404247,,,granular layer|rest
COPS7A,0.10387493,0.11228407,-0.0084091425,,,granular layer|rest
SPCS2,0.10677456,0.11518472,-0.008410156,,,granular layer|rest
ZC3H15,0.12441784,0.13283494,-0.0084171,,,granular layer|rest
MZT1,0.08838893,0.09680755,-0.00841862,,,granular layer|rest
COG6,0.099641696,0.10806039,-0.008418694,,,granular layer|rest
THYN1,0.081478655,0.08989988,-0.008421227,,,granular layer|rest
BEND6,0.21340422,0.22183141,-0.008427188,,,granular layer|rest
IARS,0.0740031,0.082436785,-0.008433685,,,granular layer|rest
DLG1,0.20877238,0.21720965,-0.008437276,,,granular layer|rest
UBE2S,0.07480994,0.083252005,-0.008442067,,,granular layer|rest
SNX2,0.076331206,0.08477438,-0.008443177,,,granular layer|rest
SEMA7A,0.07519569,0.083640054,-0.008444361,,,granular layer|rest
CGREF1,0.107711725,0.11616128,-0.008449554,,,granular layer|rest
ZEB1,0.13314871,0.14160022,-0.0084515065,,,granular layer|rest
PRPF38B,0.09186137,0.10032229,-0.008460924,,,granular layer|rest
RNF8,0.07864435,0.087117575,-0.008473225,,,granular layer|rest
DRG1,0.07106463,0.07954497,-0.00848034,,,granular layer|rest
BDP1,0.1374762,0.14596537,-0.008489162,,,granular layer|rest
GBA2,0.10161795,0.11010887,-0.00849092,,,granular layer|rest
ATF7IP,0.1358468,0.14433898,-0.008492187,,,granular layer|rest
ST18,0.18548991,0.19398254,-0.008492634,,,granular layer|rest
ARL2BP,0.09683409,0.105328105,-0.008494012,,,granular layer|rest
SMYD3,0.3269488,0.33544415,-0.008495361,,,granular layer|rest
GRIK2,1.2193503,1.2278504,-0.008500099,,,granular layer|rest
KCTD3,0.08862546,0.097126454,-0.008500993,,,granular layer|rest
DAG1,0.123768784,0.13227428,-0.008505501,,,granular layer|rest
CNOT2,0.15634128,0.16485369,-0.008512408,,,granular layer|rest
MGA,0.10526066,0.113774255,-0.008513592,,,granular layer|rest
APEX1,0.08920282,0.097718306,-0.008515485,,,granular layer|rest
GTF2A1,0.0797303,0.08824793,-0.00851763,,,granular layer|rest
UBR2,0.08642056,0.09494401,-0.008523449,,,granular layer|rest
GLRX3,0.10847926,0.117014766,-0.008535504,,,granular layer|rest
REEP5,0.10728991,0.11583553,-0.008545622,,,granular layer|rest
KCNAB2,0.06926701,0.07781324,-0.008546226,,,granular layer|rest
TCP11L1,0.07705058,0.085602015,-0.008551434,,,granular layer|rest
GNAZ,0.06524255,0.07379528,-0.00855273,,,granular layer|rest
DDX46,0.117882736,0.12643698,-0.008554243,,,granular layer|rest
TMOD1,0.09672367,0.10528775,-0.008564085,,,granular layer|rest
ARPC3,0.13262095,0.14118686,-0.008565918,,,granular layer|rest
AMFR,0.07607783,0.084647685,-0.008569859,,,granular layer|rest
AFF3,0.40289685,0.41146713,-0.008570284,,,granular layer|rest
C21orf2,0.091091916,0.09966277,-0.008570857,,,granular layer|rest
KAT7,0.08307581,0.09164953,-0.008573726,,,granular layer|rest
LAGE3,0.19554488,0.20412399,-0.008579105,,,granular layer|rest
ST5,0.10028529,0.10886571,-0.008580416,,,granular layer|rest
ATN1,0.07264843,0.08123511,-0.008586682,,,granular layer|rest
LUZP1,0.11280373,0.121396296,-0.008592568,,,granular layer|rest
MFN2,0.0705789,0.07917492,-0.008596018,,,granular layer|rest
ARID4A,0.1241306,0.13272749,-0.00859689,,,granular layer|rest
MICU3,0.13654007,0.14514205,-0.008601978,,,granular layer|rest
CDK14,0.15011749,0.15872157,-0.0086040795,,,granular layer|rest
AGL,0.09773328,0.10633863,-0.008605346,,,granular layer|rest
TUBA8,0.12850948,0.13712312,-0.008613646,,,granular layer|rest
GDE1,0.07576843,0.08438533,-0.0086168945,,,granular layer|rest
HDAC5,0.10253052,0.11115156,-0.008621044,,,granular layer|rest
ZNF462,0.089875154,0.098499775,-0.008624621,,,granular layer|rest
GALNT17,0.32446083,0.33309847,-0.008637637,,,granular layer|rest
ZDHHC14,0.13059351,0.13924411,-0.008650601,,,granular layer|rest
GATC,0.1007843,0.10943827,-0.008653969,,,granular layer|rest
SNX12,0.06699286,0.07564971,-0.008656852,,,granular layer|rest
APPBP2,0.09212503,0.100797154,-0.008672126,,,granular layer|rest
OGT,0.07418083,0.08285498,-0.008674152,,,granular layer|rest
SNRNP27,0.09219264,0.10086749,-0.008674845,,,granular layer|rest
SF3A3,0.0750292,0.08370478,-0.008675575,,,granular layer|rest
SOBP,0.14295864,0.15163714,-0.008678496,,,granular layer|rest
TAF15,0.08546709,0.09414926,-0.008682169,,,granular layer|rest
HPF1,0.13476002,0.1434427,-0.008682683,,,granular layer|rest
CTSB,0.07660938,0.085293874,-0.008684494,,,granular layer|rest
C9orf3,0.15766089,0.1663488,-0.008687913,,,granular layer|rest
TSC2,0.070187375,0.078876205,-0.00868883,,,granular layer|rest
EMC7,0.106257774,0.11495312,-0.008695349,,,granular layer|rest
DPCD,0.092478886,0.1011758,-0.008696914,,,granular layer|rest
LANCL2,0.1159805,0.124680236,-0.0086997375,,,granular layer|rest
CSPP1,0.12095821,0.12966155,-0.008703336,,,granular layer|rest
PRKAG2,0.085487925,0.094197735,-0.008709811,,,granular layer|rest
MSANTD3-TMEFF1,0.09312079,0.101830706,-0.008709915,,,granular layer|rest
NNT,0.07045271,0.07917253,-0.008719817,,,granular layer|rest
BABAM1,0.112649225,0.12137456,-0.008725338,,,granular layer|rest
DPP8,0.07046234,0.07918943,-0.008727089,,,granular layer|rest
NAE1,0.08457186,0.093300566,-0.008728705,,,granular layer|rest
NOP53,0.21859828,0.22735195,-0.008753672,,,granular layer|rest
VPS37A,0.087609105,0.09636383,-0.008754723,,,granular layer|rest
RABGAP1,0.10505525,0.11381592,-0.008760668,,,granular layer|rest
PFKFB3,0.068003155,0.07678765,-0.008784495,,,granular layer|rest
GRIN1,0.078587726,0.08737812,-0.008790396,,,granular layer|rest
LAMP2,0.07284229,0.08163508,-0.008792788,,,granular layer|rest
GPBP1,0.1538558,0.16265061,-0.008794814,,,granular layer|rest
STK39,0.0710893,0.07988833,-0.008799031,,,granular layer|rest
LSM7,0.12211475,0.1309225,-0.008807749,,,granular layer|rest
FNDC3A,0.1455745,0.15439105,-0.008816555,,,granular layer|rest
RAB26,0.10041673,0.10924014,-0.00882341,,,granular layer|rest
UBE2O,0.07988245,0.088712096,-0.008829646,,,granular layer|rest
ADAR,0.09362659,0.1024605,-0.008833915,,,granular layer|rest
PPP4R2,0.08455097,0.0933857,-0.008834727,,,granular layer|rest
EIF3C,0.13105841,0.13989624,-0.008837834,,,granular layer|rest
USF2,0.07914587,0.08799693,-0.008851059,,,granular layer|rest
ANAPC11,0.21175663,0.22061224,-0.008855611,,,granular layer|rest
ST3GAL3,0.121387854,0.13024455,-0.008856699,,,granular layer|rest
DUSP16,0.089718275,0.09858511,-0.008866832,,,granular layer|rest
SDHB,0.20864332,0.21751073,-0.008867413,,,granular layer|rest
PIP4K2A,0.08767186,0.09654806,-0.008876197,,,granular layer|rest
RER1,0.082351305,0.09123238,-0.008881077,,,granular layer|rest
DENND4A,0.10530033,0.11418215,-0.008881822,,,granular layer|rest
RPS6KA1,0.06971542,0.078598335,-0.008882917,,,granular layer|rest
DTNBP1,0.09881227,0.10769957,-0.008887306,,,granular layer|rest
ABHD17B,0.07671839,0.085609004,-0.008890614,,,granular layer|rest
RNF216,0.11527139,0.12417135,-0.008899957,,,granular layer|rest
TRIM23,0.07060386,0.07950704,-0.008903176,,,granular layer|rest
ZNF207,0.124202624,0.13310839,-0.008905768,,,granular layer|rest
TMEM8B,0.08081257,0.08971953,-0.008906953,,,granular layer|rest
WSCD2,0.109458804,0.118366115,-0.008907311,,,granular layer|rest
POLDIP2,0.07676833,0.08567686,-0.008908525,,,granular layer|rest
GBE1,0.08925743,0.09817619,-0.008918762,,,granular layer|rest
REEP3,0.15071864,0.15964088,-0.008922234,,,granular layer|rest
CRTAM,0.19613032,0.20505631,-0.008925989,,,granular layer|rest
ECHDC1,0.11006652,0.11899414,-0.008927621,,,granular layer|rest
ZNF655,0.073064014,0.081994005,-0.00892999,,,granular layer|rest
ZCCHC17,0.15738791,0.16632293,-0.008935019,,,granular layer|rest
INO80E,0.11852868,0.12746811,-0.00893943,,,granular layer|rest
C14H11orf49,0.11862261,0.12758006,-0.008957453,,,granular layer|rest
PTPRD,0.22833051,0.23729575,-0.008965239,,,granular layer|rest
STRN3,0.12193701,0.13090868,-0.008971676,,,granular layer|rest
DGKD,0.10341914,0.11239764,-0.008978501,,,granular layer|rest
MEGF11,0.08105497,0.09003725,-0.008982278,,,granular layer|rest
KCNMB4,0.12699607,0.135981,-0.008984923,,,granular layer|rest
RSRC1,0.11345604,0.12244832,-0.008992277,,,granular layer|rest
CALCOCO2,0.06928619,0.07828994,-0.009003751,,,granular layer|rest
PANK1,0.092990465,0.10199535,-0.0090048835,,,granular layer|rest
EIF4A3,0.07756821,0.086574495,-0.009006284,,,granular layer|rest
ARFGAP2,0.10237103,0.11137779,-0.009006761,,,granular layer|rest
NAA35,0.08674931,0.09576148,-0.00901217,,,granular layer|rest
COPB1,0.08066629,0.08968883,-0.009022541,,,granular layer|rest
MAP3K12,0.065151125,0.07417391,-0.009022787,,,granular layer|rest
EXOC3,0.07469153,0.0837153,-0.009023771,,,granular layer|rest
ST3GAL5,0.17688817,0.18591455,-0.009026378,,,granular layer|rest
SH3GLB2,0.19772245,0.20674993,-0.009027481,,,granular layer|rest
DMXL1,0.12714165,0.13617367,-0.009032011,,,granular layer|rest
SUSD6,0.108124666,0.1171604,-0.009035736,,,granular layer|rest
SNRNP25,0.17578836,0.18483709,-0.00904873,,,granular layer|rest
JPT1,0.16050978,0.16956683,-0.009057045,,,granular layer|rest
ARPC4,0.06815061,0.07720928,-0.009058669,,,granular layer|rest
RALY,0.12528072,0.13434172,-0.009060994,,,granular layer|rest
UPF2,0.09089701,0.099962406,-0.009065397,,,granular layer|rest
POLR2C,0.09692851,0.10599665,-0.009068146,,,granular layer|rest
LAMTOR2,0.10410102,0.1131725,-0.009071484,,,granular layer|rest
RYR2,0.48137397,0.4904467,-0.009072721,,,granular layer|rest
PFDN4,0.10230255,0.11138057,-0.009078018,,,granular layer|rest
KLHL22,0.09304075,0.10212143,-0.009080678,,,granular layer|rest
CNST,0.12908798,0.13817324,-0.009085253,,,granular layer|rest
UCHL5,0.115090206,0.124176964,-0.009086758,,,granular layer|rest
RBM5,0.100428626,0.10951569,-0.009087063,,,granular layer|rest
PKP4,0.14905196,0.15814511,-0.0090931505,,,granular layer|rest
SUN1,0.07433603,0.08343695,-0.009100921,,,granular layer|rest
SH3KBP1,0.06907092,0.07817963,-0.009108707,,,granular layer|rest
MYOM2,0.13813059,0.14724065,-0.009110063,,,granular layer|rest
PTCH1,0.11598345,0.12511398,-0.00913053,,,granular layer|rest
MMP24,0.18665826,0.19579062,-0.009132355,,,granular layer|rest
RAMP1,0.08473965,0.093882196,-0.009142548,,,granular layer|rest
TRIM33,0.09984018,0.10899718,-0.009157002,,,granular layer|rest
SNRPB2,0.10873072,0.117900014,-0.009169295,,,granular layer|rest
GRIA3,0.06293981,0.072109185,-0.009169377,,,granular layer|rest
RNH1,0.08240116,0.09157755,-0.009176396,,,granular layer|rest
DGUOK,0.0982332,0.10741643,-0.009183228,,,granular layer|rest
RFWD2,0.13048042,0.13966517,-0.009184748,,,granular layer|rest
DAAM1,0.11300797,0.12219715,-0.009189181,,,granular layer|rest
GGT7,0.07348974,0.08268192,-0.009192176,,,granular layer|rest
SEZ6,0.10383693,0.11303936,-0.009202428,,,granular layer|rest
RNF41,0.07047376,0.0796899,-0.009216137,,,granular layer|rest
DMD,0.22185965,0.2310796,-0.0092199445,,,granular layer|rest
MBD3,0.07643347,0.08565523,-0.009221755,,,granular layer|rest
PRRT1,0.06986579,0.07910515,-0.009239361,,,granular layer|rest
CHURC1-FNTB,0.14845069,0.15769108,-0.009240389,,,granular layer|rest
KIAA1468,0.08863056,0.09787321,-0.009242654,,,granular layer|rest
CWC15,0.26097637,0.27022123,-0.009244859,,,granular layer|rest
WDR83OS,0.26131058,0.27056873,-0.009258151,,,granular layer|rest
UBE2R2,0.13659887,0.14585859,-0.009259716,,,granular layer|rest
B4GALT5,0.112749666,0.1220131,-0.0092634335,,,granular layer|rest
VAMP2,0.058035675,0.06730035,-0.009264674,,,granular layer|rest
ANKRD11,0.13587339,0.14513968,-0.009266287,,,granular layer|rest
AFG3L2,0.07301125,0.08227991,-0.009268664,,,granular layer|rest
CHTOP,0.10696794,0.11625147,-0.009283528,,,granular layer|rest
RAB5A,0.10053138,0.109815806,-0.009284429,,,granular layer|rest
CPSF6,0.099592194,0.10887956,-0.009287365,,,granular layer|rest
ADGRL3,0.181223,0.19053349,-0.009310484,,,granular layer|rest
FGF1,0.083531015,0.092844166,-0.009313151,,,granular layer|rest
PSMA4,0.16282794,0.17215592,-0.009327978,,,granular layer|rest
CDK5,0.07734692,0.086676605,-0.009329684,,,granular layer|rest
WFIKKN1,0.1095867,0.118923314,-0.009336613,,,granular layer|rest
RNF38,0.09319882,0.10253631,-0.009337492,,,granular layer|rest
PDXK,0.10380413,0.11315555,-0.009351425,,,granular layer|rest
TOX4,0.09549935,0.10485743,-0.009358078,,,granular layer|rest
TSR2,0.0997386,0.10910116,-0.0093625635,,,granular layer|rest
ACTR1A,0.14390741,0.15327647,-0.00936906,,,granular layer|rest
MAZ,0.056289725,0.06566783,-0.009378105,,,granular layer|rest
PAPD5,0.068607554,0.077988796,-0.009381242,,,granular layer|rest
ARL3,0.15596889,0.16535601,-0.009387121,,,granular layer|rest
GRAMD1B,0.1936975,0.20309332,-0.009395823,,,granular layer|rest
APRT,0.17683914,0.18624401,-0.009404868,,,granular layer|rest
DCTN4,0.068036444,0.077445544,-0.0094091,,,granular layer|rest
ARCN1,0.09443855,0.10384889,-0.009410337,,,granular layer|rest
BTBD10,0.07268245,0.082115926,-0.009433478,,,granular layer|rest
ACYP2,0.11145121,0.12090621,-0.009455003,,,granular layer|rest
SEC31A,0.07678934,0.08625981,-0.00947047,,,granular layer|rest
BRI3,0.16853903,0.17801337,-0.009474337,,,granular layer|rest
SDK1,0.0937056,0.10318319,-0.009477586,,,granular layer|rest
OSBPL2,0.10898813,0.118466176,-0.0094780475,,,granular layer|rest
KIAA0408,0.095619895,0.10510004,-0.009480149,,,granular layer|rest
TRNAU1AP,0.18702336,0.1965219,-0.009498537,,,granular layer|rest
ZMYND8,0.1461911,0.15569355,-0.009502441,,,granular layer|rest
PHF3,0.11507479,0.12458646,-0.009511672,,,granular layer|rest
HDLBP,0.09543483,0.10495657,-0.009521738,,,granular layer|rest
TMX3,0.08101121,0.09053784,-0.009526625,,,granular layer|rest
PLCL2,0.14093684,0.15046786,-0.009531021,,,granular layer|rest
CSTB,0.16013074,0.1696649,-0.009534165,,,granular layer|rest
DLGAP1,0.3532469,0.3627836,-0.009536713,,,granular layer|rest
GLYR1,0.07276538,0.082306325,-0.009540945,,,granular layer|rest
KDM1A,0.0945464,0.10409879,-0.009552389,,,granular layer|rest
ST8SIA6,0.12893748,0.13849233,-0.009554848,,,granular layer|rest
AURKAIP1,0.14780262,0.15736192,-0.0095593035,,,granular layer|rest
SGCE,0.12014333,0.12970486,-0.009561531,,,granular layer|rest
NRSN1,0.07598906,0.0855537,-0.009564638,,,granular layer|rest
C11orf68,0.09001738,0.09958292,-0.00956554,,,granular layer|rest
COTL1,0.07014609,0.07971282,-0.009566732,,,granular layer|rest
SMARCA5,0.08135183,0.09092539,-0.0095735565,,,granular layer|rest
LRIG1,0.07725786,0.08684045,-0.009582594,,,granular layer|rest
CAP1,0.10321819,0.112810545,-0.009592354,,,granular layer|rest
SMDT1,0.5609947,0.57058746,-0.0095927715,,,granular layer|rest
LGI1,0.08707492,0.096670195,-0.009595275,,,granular layer|rest
WWOX,0.5423999,0.5519962,-0.009596288,,,granular layer|rest
