interface,gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd
l4,SMESG000037135.1,0.07655939,0.24426,-0.16770062,,
l4,SMESG000021272.1,0.07326682,0.24164635,-0.16837953,,
l4,SMESG000052430.1,0.07138443,0.23987909,-0.16849466,,
l4,SMESG000027817.1,0.06716404,0.23613162,-0.16896757,,
l4,SMESG000051964.1,0.04405668,0.2136169,-0.16956021,,
l4,SMESG000067941.1,0.07339395,0.24364303,-0.17024907,,
l4,SMESG000016908.1,0.059138138,0.22969863,-0.1705605,,
l4,SMESG000053202.1,0.09717417,0.26813233,-0.17095816,,
l4,SMESG000022049.1,0.041597776,0.21291274,-0.17131495,,
l4,SMESG000068025.1,0.080682665,0.2521622,-0.17147952,,
l4,SMESG000029126.1,0.059762694,0.23125955,-0.17149687,,
l4,SMESG000024545.1,0.071977064,0.24360712,-0.17163005,,
l4,SMESG000014265.1,0.06491237,0.2366375,-0.17172512,,
l4,SMESG000043864.1,0.075340666,0.2471215,-0.17178082,,
l4,SMESG000053168.1,0.07112805,0.24358387,-0.17245582,,
l4,SMESG000035843.1,0.063807264,0.23669381,-0.17288655,,
l4,SMESG000047488.1,0.051513046,0.22476509,-0.17325205,,
l4,SMESG000036036.1,0.10130685,0.27459723,-0.17329037,,
l4,SMESG000037707.1,0.060059078,0.23362873,-0.17356965,,
l4,SMESG000051015.1,0.06781218,0.24141534,-0.17360315,,
l4,SMESG000029594.1,0.06964557,0.2434291,-0.17378353,,
l4,SMESG000055576.1,0.069662295,0.2434791,-0.1738168,,
l4,SMESG000033877.1,0.07440353,0.2484336,-0.17403007,,
l4,SMESG000016218.1,0.065641396,0.23994282,-0.17430142,,
l4,SMESG000014824.1,0.07787212,0.2523872,-0.17451507,,
l4,SMESG000033574.1,0.06964655,0.24432684,-0.1746803,,
l4,SMESG000073379.1,0.07695886,0.2519394,-0.17498052,,
l4,SMESG000051913.1,0.046195388,0.2212338,-0.17503841,,
l4,SMESG000078818.1,0.07112796,0.24653639,-0.17540842,,
l4,SMESG000006567.1,0.074812256,0.25026622,-0.17545396,,
l4,SMESG000022764.1,0.05738399,0.23296402,-0.17558002,,
l4,SMESG000013473.1,0.067347325,0.24293473,-0.17558742,,
l4,SMESG000003454.1,0.06942209,0.2451598,-0.17573771,,
l4,SMESG000057004.1,0.0780319,0.2539096,-0.17587769,,
l4,SMESG000078668.1,0.07065535,0.24661645,-0.1759611,,
l4,SMESG000023010.1,0.041982185,0.2180411,-0.17605892,,
l4,SMESG000037971.1,0.057840742,0.23409963,-0.17625889,,
l4,SMESG000052032.1,0.070159025,0.24643987,-0.17628086,,
l4,SMESG000037748.1,0.062229514,0.2385976,-0.17636809,,
l4,SMESG000024881.1,0.05106478,0.2279579,-0.17689312,,
l4,SMESG000060686.1,0.0565751,0.23350894,-0.17693384,,
l4,SMESG000058491.1,0.072553776,0.24993794,-0.17738417,,
l4,SMESG000036946.1,0.090206265,0.26768762,-0.17748135,,
l4,SMESG000048843.1,0.08294141,0.26063648,-0.17769507,,
l4,SMESG000016883.1,0.08029898,0.25851256,-0.17821357,,
l4,SMESG000026865.1,0.06605017,0.24439095,-0.17834078,,
l4,SMESG000075533.1,0.067299515,0.24567959,-0.17838007,,
l4,SMESG000064593.1,0.068388656,0.2468007,-0.17841205,,
l4,SMESG000056268.1,0.07082414,0.24958335,-0.17875922,,
l4,SMESG000014182.1,0.07118419,0.24996841,-0.17878422,,
l4,SMESG000070985.1,0.102772795,0.28156212,-0.17878932,,
l4,SMESG000065433.1,0.07449958,0.2533725,-0.17887291,,
l4,SMESG000072818.1,0.071552366,0.2507296,-0.17917722,,
l4,SMESG000007145.1,0.10653724,0.2860226,-0.17948537,,
l4,SMESG000066078.1,0.058329172,0.2379661,-0.17963693,,
l4,SMESG000057909.1,0.07071958,0.25036952,-0.17964995,,
l4,SMESG000026870.1,0.08033822,0.26016423,-0.17982602,,
l4,SMESG000023987.1,0.08017893,0.2600182,-0.17983927,,
l4,SMESG000077266.1,0.04776478,0.22773401,-0.17996924,,
l4,SMESG000050640.1,0.045634516,0.22597173,-0.18033722,,
l4,SMESG000038602.1,0.07728707,0.25773752,-0.18045044,,
l4,SMESG000039746.1,0.09461111,0.2751564,-0.1805453,,
l4,SMESG000013908.1,0.06619433,0.24696791,-0.18077359,,
l4,SMESG000059431.1,0.074420124,0.25532532,-0.1809052,,
l4,SMESG000037255.1,0.07753516,0.25860924,-0.18107408,,
l4,SMESG000000703.1,0.07037465,0.2515401,-0.18116544,,
l4,SMESG000014949.1,0.076262,0.25779977,-0.18153778,,
l4,SMESG000023253.1,0.08845243,0.27017254,-0.18172011,,
l4,SMESG000010020.1,0.16555135,0.34736177,-0.18181042,,
l4,SMESG000074424.1,0.07827259,0.26027414,-0.18200156,,
l4,SMESG000055605.1,0.046803787,0.22881278,-0.182009,,
l4,SMESG000016570.1,0.06384758,0.24613506,-0.18228748,,
l4,SMESG000014298.1,0.05492537,0.23747718,-0.18255182,,
l4,SMESG000000928.1,0.08053876,0.2634129,-0.18287414,,
l4,SMESG000018835.1,0.079481766,0.26236305,-0.18288128,,
l4,SMESG000020075.1,0.079153225,0.26227474,-0.18312152,,
l4,SMESG000012977.1,0.07139241,0.254709,-0.18331659,,
l4,SMESG000034830.1,0.06725934,0.25069806,-0.18343872,,
l4,SMESG000032910.1,0.07076788,0.254284,-0.18351611,,
l4,SMESG000042735.1,0.06628281,0.25005493,-0.18377212,,
l4,SMESG000056430.1,0.10689737,0.29075903,-0.18386166,,
l4,SMESG000008328.1,0.070711054,0.25477564,-0.1840646,,
l4,SMESG000008791.1,0.07997056,0.26427448,-0.18430391,,
l4,SMESG000068918.1,0.10806708,0.29262403,-0.18455695,,
l4,SMESG000016331.1,0.077287346,0.26205754,-0.1847702,,
l4,SMESG000001797.1,0.10682558,0.29162464,-0.18479905,,
l4,SMESG000039761.1,0.081756555,0.26678896,-0.1850324,,
l4,SMESG000007797.1,0.073034234,0.2583519,-0.18531767,,
l4,SMESG000079004.1,0.10934084,0.29473144,-0.18539059,,
l4,SMESG000009484.1,0.07269757,0.2589286,-0.18623102,,
l4,SMESG000061767.1,0.045914933,0.23219848,-0.18628354,,
l4,SMESG000075106.1,0.07626919,0.26258034,-0.18631116,,
l4,SMESG000048912.1,0.06884532,0.25516546,-0.18632014,,
l4,SMESG000076166.1,0.09461065,0.28094783,-0.18633719,,
l4,SMESG000010652.1,0.06651437,0.25314793,-0.18663356,,
l4,SMESG000073691.1,0.11101428,0.29784203,-0.18682775,,
l4,SMESG000016088.1,0.108595595,0.2955856,-0.18699001,,
l4,SMESG000005130.1,0.065985695,0.2533248,-0.18733911,,
l4,SMESG000039266.1,0.07651809,0.26427588,-0.18775779,,
l4,SMESG000008050.1,0.07292186,0.26071268,-0.18779083,,
l4,SMESG000017288.1,0.068268254,0.25623196,-0.18796371,,
l4,SMESG000050554.1,0.053771865,0.24214429,-0.18837242,,
l4,SMESG000032411.1,0.082629226,0.27224076,-0.18961152,,
l4,SMESG000001249.1,0.06770788,0.25747922,-0.18977134,,
l4,SMESG000047749.1,0.06920554,0.25916022,-0.18995468,,
l4,SMESG000034612.1,0.09462696,0.2846312,-0.19000423,,
l4,SMESG000077361.1,0.039892137,0.23043032,-0.19053818,,
l4,SMESG000017237.1,0.09196812,0.2826314,-0.19066328,,
l4,SMESG000023665.1,0.0788891,0.2701118,-0.1912227,,
l4,SMESG000024268.1,0.07765524,0.26926368,-0.19160844,,
l4,SMESG000051726.1,0.05383601,0.2458643,-0.19202828,,
l4,SMESG000036870.1,0.10123547,0.2936461,-0.19241062,,
l4,SMESG000068863.1,0.08549672,0.2779774,-0.19248068,,
l4,SMESG000062065.1,0.08194873,0.2745777,-0.19262898,,
l4,SMESG000014166.1,0.12064155,0.31406155,-0.19342,,
l4,SMESG000025677.1,0.09236082,0.28606322,-0.1937024,,
l4,SMESG000015282.1,0.080883406,0.27515504,-0.19427162,,
l4,SMESG000016282.1,0.07299393,0.26748818,-0.19449425,,
l4,SMESG000072743.1,0.07355389,0.26806426,-0.19451037,,
l4,SMESG000028261.1,0.1461186,0.34125373,-0.19513513,,
l4,SMESG000078697.1,0.0675633,0.2629901,-0.19542679,,
l4,SMESG000081696.1,0.07132835,0.26699832,-0.19566998,,
l4,SMESG000072423.1,0.16483082,0.3608551,-0.19602428,,
l4,SMESG000008139.1,0.07518083,0.27129734,-0.1961165,,
l4,SMESG000072807.1,0.14857723,0.3449665,-0.19638927,,
l4,SMESG000035027.1,0.0369045,0.23368171,-0.19677721,,
l4,SMESG000049546.1,0.08165217,0.27848464,-0.19683248,,
l4,SMESG000010755.1,0.082957886,0.28000927,-0.19705138,,
l4,SMESG000067931.1,0.06677875,0.26456535,-0.1977866,,
l4,SMESG000044527.1,0.15867265,0.3564695,-0.19779687,,
l4,SMESG000063568.1,0.103381686,0.301269,-0.1978873,,
l4,SMESG000077800.1,0.07868902,0.27668378,-0.19799477,,
l4,SMESG000056142.1,0.08623383,0.284281,-0.19804716,,
l4,SMESG000074861.1,0.07373926,0.27192912,-0.19818985,,
l4,SMESG000006377.1,0.0964456,0.29505903,-0.19861344,,
l4,SMESG000014240.1,0.09697408,0.29679826,-0.19982418,,
l4,SMESG000056262.1,0.0777767,0.27766505,-0.19988835,,
l4,SMESG000029581.1,0.20016643,0.40083623,-0.2006698,,
l4,SMESG000022851.1,0.071047425,0.2720131,-0.20096567,,
l4,SMESG000000625.1,0.06467239,0.2658923,-0.20121992,,
l4,SMESG000017290.1,0.08367014,0.28518364,-0.2015135,,
l4,SMESG000013500.1,0.16113923,0.36272144,-0.20158221,,
l4,SMESG000054106.1,0.03591145,0.23779348,-0.20188203,,
l4,SMESG000065858.1,0.086409576,0.28847817,-0.2020686,,
l4,SMESG000056365.1,0.10884956,0.3109721,-0.20212254,,
l4,SMESG000058557.1,0.07558099,0.27798176,-0.20240077,,
l4,SMESG000046687.1,0.09630169,0.29942095,-0.20311926,,
l4,SMESG000056504.1,0.086120896,0.2895239,-0.203403,,
l4,SMESG000067583.1,0.072129056,0.27611554,-0.20398648,,
l4,SMESG000008209.1,0.08060321,0.28492454,-0.20432132,,
l4,SMESG000060313.1,0.082557745,0.28731376,-0.20475602,,
l4,SMESG000012673.1,0.076221064,0.28301787,-0.20679681,,
l4,SMESG000000632.1,0.08638689,0.29386213,-0.20747524,,
l4,SMESG000071278.1,0.096821286,0.30448428,-0.207663,,
l4,SMESG000064580.1,0.088083625,0.29609168,-0.20800805,,
l4,SMESG000022897.1,0.06704274,0.27522108,-0.20817834,,
l4,SMESG000033716.1,0.080739126,0.28901437,-0.20827524,,
l4,SMESG000071085.1,0.098679796,0.30696964,-0.20828985,,
l4,SMESG000024306.1,0.08742705,0.29584995,-0.2084229,,
l4,SMESG000062601.1,0.17162757,0.3802145,-0.20858695,,
l4,SMESG000023687.1,0.085592955,0.2944346,-0.20884165,,
l4,SMESG000044487.1,0.07178476,0.28063887,-0.20885411,,
l4,SMESG000024754.1,0.029936705,0.23880224,-0.20886554,,
l4,SMESG000037355.1,0.079914086,0.289137,-0.20922291,,
l4,SMESG000080705.1,0.08018679,0.29104376,-0.21085697,,
l4,SMESG000072821.1,0.07640617,0.28733197,-0.21092579,,
l4,SMESG000079959.1,0.092288606,0.30354634,-0.21125773,,
l4,SMESG000024933.1,0.092705145,0.30407298,-0.21136783,,
l4,SMESG000068141.1,0.09755107,0.30896074,-0.21140966,,
l4,SMESG000079740.1,0.040068183,0.25167713,-0.21160895,,
l4,SMESG000004171.1,0.09618955,0.30799282,-0.21180326,,
l4,SMESG000009447.1,0.08056298,0.2935447,-0.21298173,,
l4,SMESG000016252.1,0.0969256,0.31018928,-0.21326368,,
l4,SMESG000008043.1,0.117309764,0.3313635,-0.21405374,,
l4,SMESG000041117.1,0.06345471,0.27754876,-0.21409404,,
l4,SMESG000020808.1,0.06947787,0.2838351,-0.21435724,,
l4,SMESG000019836.1,0.08410202,0.2985334,-0.21443139,,
l4,SMESG000023047.1,0.08383061,0.29856622,-0.21473561,,
l4,SMESG000005298.1,0.09403433,0.3088012,-0.21476687,,
l4,SMESG000064836.1,0.079673745,0.29452956,-0.21485582,,
l4,SMESG000075369.1,0.08827568,0.30317461,-0.21489894,,
l4,SMESG000035963.1,0.0760536,0.29100618,-0.21495259,,
l4,SMESG000011029.1,0.0821487,0.2977462,-0.21559751,,
l4,SMESG000079631.1,0.093057215,0.30940267,-0.21634546,,
l4,SMESG000013911.1,0.1809129,0.39738485,-0.21647196,,
l4,SMESG000068535.1,0.0878752,0.30446267,-0.21658747,,
l4,SMESG000034758.1,0.14924933,0.36606163,-0.2168123,,
l4,SMESG000073869.1,0.09252784,0.30958846,-0.21706063,,
l4,SMESG000039299.1,0.074940324,0.29260007,-0.21765974,,
l4,SMESG000034017.1,0.09649339,0.3141652,-0.21767181,,
l4,SMESG000015535.1,0.08514411,0.30295902,-0.21781492,,
l4,SMESG000043852.1,0.05092831,0.26909435,-0.21816604,,
l4,SMESG000016245.1,0.08994191,0.30816448,-0.21822256,,
l4,SMESG000078591.1,0.07891289,0.2972429,-0.21833003,,
l4,SMESG000010412.1,0.08672196,0.3056893,-0.21896735,,
l4,SMESG000022877.1,0.09143981,0.31064084,-0.21920103,,
l4,SMESG000072849.1,0.08644938,0.3058498,-0.2194004,,
l4,SMESG000074553.1,0.097022094,0.3167286,-0.2197065,,
l4,SMESG000006859.1,0.06761157,0.2875084,-0.21989682,,
l4,SMESG000068286.1,0.09419479,0.31414917,-0.21995437,,
l4,SMESG000003391.1,0.09189545,0.3124152,-0.22051975,,
l4,SMESG000065334.1,0.09409057,0.31545514,-0.22136456,,
l4,SMESG000038972.1,0.08808369,0.30992427,-0.22184059,,
l4,SMESG000040933.1,0.10465475,0.32656962,-0.22191486,,
l4,SMESG000039126.1,0.098254345,0.32023233,-0.22197798,,
l4,SMESG000071613.1,0.07419557,0.29648268,-0.22228712,,
l4,SMESG000046742.1,0.08359815,0.30600756,-0.22240941,,
l4,SMESG000050382.1,0.1007465,0.32345268,-0.22270618,,
l4,SMESG000080901.1,0.08982155,0.3125827,-0.22276115,,
l4,SMESG000040291.1,0.13511103,0.3578889,-0.22277787,,
l4,SMESG000034989.1,0.08801183,0.31100553,-0.2229937,,
l4,SMESG000063825.1,0.08243692,0.30546644,-0.22302952,,
l4,SMESG000044681.1,0.09610897,0.3196691,-0.22356012,,
l4,SMESG000026649.1,0.085520424,0.30930185,-0.22378144,,
l4,SMESG000026537.1,0.08908475,0.3132944,-0.22420967,,
l4,SMESG000078435.1,0.08535272,0.30964363,-0.2242909,,
l4,SMESG000044563.1,0.16907358,0.39360452,-0.22453094,,
l4,SMESG000026465.1,0.08351076,0.30805364,-0.22454289,,
l4,SMESG000002633.1,0.07174381,0.29652286,-0.22477904,,
l4,SMESG000064126.1,0.06453625,0.2895898,-0.22505355,,
l4,SMESG000078868.1,0.09287342,0.3180023,-0.22512889,,
l4,SMESG000049015.1,0.08689023,0.31225398,-0.22536376,,
l4,SMESG000071294.1,0.09113553,0.3165368,-0.22540128,,
l4,SMESG000050288.1,0.07266594,0.2985696,-0.22590366,,
l4,SMESG000030828.1,0.09789525,0.32403776,-0.22614251,,
l4,SMESG000056978.1,0.08925303,0.31570482,-0.22645178,,
l4,SMESG000030596.1,0.05730331,0.28413266,-0.22682935,,
l4,SMESG000030582.1,0.09731835,0.3243594,-0.22704104,,
l4,SMESG000038704.1,0.08708254,0.3145842,-0.22750166,,
l4,SMESG000063570.1,0.07626132,0.3039069,-0.22764558,,
l4,SMESG000076636.1,0.06563306,0.29333055,-0.22769749,,
l4,SMESG000057944.1,0.12611945,0.35421294,-0.22809349,,
l4,SMESG000027408.1,0.08260518,0.3107419,-0.22813672,,
l4,SMESG000012051.1,0.08805168,0.31684673,-0.22879505,,
l4,SMESG000003941.1,0.084776014,0.31417647,-0.22940046,,
l4,SMESG000050948.1,0.091551885,0.32150128,-0.2299494,,
l4,SMESG000037569.1,0.24233219,0.4723301,-0.2299979,,
l4,SMESG000013722.1,0.07426774,0.30468956,-0.23042181,,
l4,SMESG000037106.1,0.10250009,0.33309722,-0.23059714,,
l4,SMESG000002904.1,0.09527554,0.32667902,-0.23140347,,
l4,SMESG000079304.1,0.12595707,0.3580664,-0.23210934,,
l4,SMESG000058074.1,0.14414164,0.3764837,-0.23234206,,
l4,SMESG000022139.1,0.047804907,0.28067574,-0.23287083,,
l4,SMESG000080526.1,0.08308611,0.31709048,-0.23400438,,
l4,SMESG000064985.1,0.08596132,0.32002112,-0.23405981,,
l4,SMESG000013910.1,0.13887288,0.3736569,-0.23478402,,
l4,SMESG000018297.1,0.10234027,0.3372549,-0.23491463,,
l4,SMESG000028873.1,0.09801457,0.33336303,-0.23534846,,
l4,SMESG000067387.1,0.26845276,0.50380224,-0.23534948,,
l4,SMESG000026698.1,0.11377583,0.34948674,-0.23571092,,
l4,SMESG000057720.1,0.08419021,0.32015648,-0.23596627,,
l4,SMESG000055869.1,0.09452337,0.3306408,-0.23611742,,
l4,SMESG000005578.1,0.035687044,0.2718445,-0.23615746,,
l4,SMESG000062507.1,0.07598936,0.3126773,-0.23668793,,
l4,SMESG000024603.1,0.12635158,0.36354622,-0.23719464,,
l4,SMESG000041107.1,0.071528636,0.30886126,-0.23733261,,
l4,SMESG000000639.1,0.0977748,0.33542255,-0.23764774,,
l4,SMESG000077385.1,0.09400276,0.33220887,-0.23820612,,
l4,SMESG000011275.1,0.22083876,0.45934394,-0.23850518,,
l4,SMESG000041594.1,0.09751871,0.3365491,-0.23903039,,
l4,SMESG000017020.1,0.08500003,0.32437316,-0.23937312,,
l4,SMESG000023063.1,0.12141019,0.36119696,-0.23978677,,
l4,SMESG000008845.1,0.08133178,0.32135618,-0.24002439,,
l4,SMESG000027979.1,0.056582883,0.29700038,-0.2404175,,
l4,SMESG000073800.1,0.10117892,0.34173575,-0.24055684,,
l4,SMESG000020955.1,0.14361349,0.384357,-0.24074352,,
l4,SMESG000027204.1,0.10262817,0.34361246,-0.24098429,,
l4,SMESG000027186.1,0.097206675,0.3385439,-0.24133721,,
l4,SMESG000034899.1,0.10294901,0.34460145,-0.24165244,,
l4,SMESG000028157.1,0.105832435,0.34756112,-0.2417287,,
l4,SMESG000049184.1,0.05141693,0.2933404,-0.24192348,,
l4,SMESG000037024.1,0.09109511,0.33314604,-0.24205092,,
l4,SMESG000045473.1,0.09252059,0.3347632,-0.2422426,,
l4,SMESG000003841.1,0.08677841,0.32906502,-0.24228662,,
l4,SMESG000041819.1,0.09803126,0.34038228,-0.24235103,,
l4,SMESG000009886.1,0.072769985,0.31528136,-0.24251138,,
l4,SMESG000030981.1,0.14139542,0.38478085,-0.24338543,,
l4,SMESG000044136.1,0.11205537,0.35562143,-0.24356607,,
l4,SMESG000059668.1,0.11014904,0.35393286,-0.24378382,,
l4,SMESG000012033.1,0.09019783,0.33405825,-0.24386042,,
l4,SMESG000050162.1,0.09422698,0.33893445,-0.24470747,,
l4,SMESG000000219.1,0.12726451,0.37234136,-0.24507685,,
l4,SMESG000010017.1,0.20435609,0.44964626,-0.24529018,,
l4,SMESG000015927.1,0.10414234,0.35057053,-0.24642819,,
l4,SMESG000000124.1,0.092857264,0.33943924,-0.24658197,,
l4,SMESG000032693.1,0.0899253,0.3365326,-0.2466073,,
l4,SMESG000023246.1,0.044529036,0.29118985,-0.24666081,,
l4,SMESG000075635.1,0.09839147,0.3455777,-0.24718621,,
l4,SMESG000014076.1,0.11341768,0.36132762,-0.24790993,,
l4,SMESG000017824.1,0.10599209,0.35486943,-0.24887733,,
l4,SMESG000040616.1,0.10338156,0.353111,-0.24972944,,
l4,SMESG000011386.1,0.07494818,0.32558295,-0.2506348,,
l4,SMESG000005324.1,0.13089184,0.38161963,-0.25072777,,
l4,SMESG000072854.1,0.108883575,0.3598276,-0.25094402,,
l4,SMESG000033176.1,0.09970533,0.35171962,-0.25201428,,
l4,SMESG000062403.1,0.103109285,0.3556335,-0.2525242,,
l4,SMESG000078773.1,0.11219166,0.36525768,-0.253066,,
l4,SMESG000073334.1,0.11024538,0.36432195,-0.25407657,,
l4,SMESG000080919.1,0.08869259,0.3431284,-0.25443584,,
l4,SMESG000078588.1,0.078808814,0.33447325,-0.25566444,,
l4,SMESG000019773.1,0.21742117,0.4733421,-0.25592092,,
l4,SMESG000017358.1,0.09414655,0.35017914,-0.2560326,,
l4,SMESG000020764.1,0.08717874,0.34349474,-0.256316,,
l4,SMESG000081249.1,0.10764278,0.36403763,-0.25639486,,
l4,SMESG000076582.1,0.055645328,0.3123426,-0.2566973,,
l4,SMESG000076142.1,0.062829986,0.31964418,-0.25681418,,
l4,SMESG000070862.1,0.098992445,0.35587266,-0.25688022,,
l4,SMESG000014632.1,0.10829825,0.36526066,-0.25696242,,
l4,SMESG000042179.1,0.087338924,0.3447599,-0.257421,,
l4,SMESG000030598.1,0.074010715,0.33144668,-0.25743598,,
l4,SMESG000023415.1,0.104246184,0.36182863,-0.25758243,,
l4,SMESG000016836.1,0.0698942,0.32778475,-0.25789055,,
l4,SMESG000026163.1,0.09143118,0.3493868,-0.25795564,,
l4,SMESG000056249.1,0.109854184,0.3685105,-0.25865632,,
l4,SMESG000002723.1,0.11000528,0.36874315,-0.25873786,,
l4,SMESG000035457.1,0.09927262,0.3581147,-0.25884205,,
l4,SMESG000024821.1,0.033652972,0.29294583,-0.25929287,,
l4,SMESG000052481.1,0.1141697,0.3753362,-0.2611665,,
l4,SMESG000029096.1,0.075564705,0.33681965,-0.26125494,,
l4,SMESG000062699.1,0.08791559,0.35026178,-0.26234618,,
l4,SMESG000060104.1,0.11863114,0.38114998,-0.26251882,,
l4,SMESG000053228.1,0.10651307,0.37037832,-0.26386523,,
l4,SMESG000007277.1,0.10145897,0.3662068,-0.26474783,,
l4,SMESG000071734.1,0.121748134,0.38666877,-0.26492065,,
l4,SMESG000066628.1,0.113112845,0.37957472,-0.26646188,,
l4,SMESG000042389.1,0.12793696,0.39540276,-0.2674658,,
l4,SMESG000002261.1,0.03566319,0.303505,-0.26784182,,
l4,SMESG000076890.1,0.10536781,0.3733212,-0.2679534,,
l4,SMESG000035436.1,0.100818336,0.36930174,-0.2684834,,
l4,SMESG000019639.1,0.119688325,0.38866687,-0.26897854,,
l4,SMESG000057910.1,0.13887428,0.40807122,-0.26919693,,
l4,SMESG000027305.1,0.096229136,0.36612502,-0.26989588,,
l4,SMESG000064284.1,0.10957274,0.38077652,-0.2712038,,
l4,SMESG000039842.1,0.0821486,0.35447648,-0.2723279,,
l4,SMESG000010589.1,0.103757374,0.37612945,-0.27237207,,
l4,SMESG000069852.1,0.109204546,0.3818265,-0.27262193,,
l4,SMESG000056344.1,0.12150668,0.3943471,-0.2728404,,
l4,SMESG000011219.1,0.11594786,0.38907552,-0.27312768,,
l4,SMESG000008280.1,0.09941687,0.37272123,-0.27330434,,
l4,SMESG000023677.1,0.08462365,0.3582001,-0.27357644,,
l4,SMESG000065075.1,0.1295875,0.40348548,-0.27389798,,
l4,SMESG000016846.1,0.103116736,0.3784193,-0.2753026,,
l4,SMESG000021482.1,0.101731874,0.3770374,-0.27530554,,
l4,SMESG000002993.1,0.10817136,0.383577,-0.27540565,,
l4,SMESG000076159.1,0.115155086,0.39060375,-0.27544868,,
l4,SMESG000008345.1,0.11417813,0.3904614,-0.27628326,,
l4,SMESG000062836.1,0.067235045,0.34411106,-0.276876,,
l4,SMESG000031958.1,0.13069202,0.4080598,-0.27736777,,
l4,SMESG000029882.1,0.118494995,0.39658174,-0.27808675,,
l4,SMESG000053861.1,0.060210735,0.33915624,-0.2789455,,
l4,SMESG000023167.1,0.12228303,0.40125516,-0.27897215,,
l4,SMESG000002076.1,0.11259199,0.39285994,-0.28026795,,
l4,SMESG000017174.1,0.10402216,0.38459197,-0.2805698,,
l4,SMESG000050509.1,0.116396785,0.39746296,-0.28106618,,
l4,SMESG000043443.1,0.07099928,0.35266116,-0.28166187,,
l4,SMESG000015099.1,0.11023779,0.39200592,-0.28176814,,
l4,SMESG000023342.1,0.12475836,0.40671,-0.28195164,,
l4,SMESG000043419.1,0.072376534,0.35490206,-0.28252554,,
l4,SMESG000024244.1,0.11035687,0.39304146,-0.2826846,,
l4,SMESG000065727.1,0.12696843,0.40999827,-0.28302985,,
l4,SMESG000068743.1,0.09115828,0.37462705,-0.28346878,,
l4,SMESG000016286.1,0.12280491,0.40642965,-0.28362474,,
l4,SMESG000026651.1,0.10647232,0.39132208,-0.28484976,,
l4,SMESG000080916.1,0.10342157,0.38840073,-0.28497916,,
l4,SMESG000011804.1,0.094795205,0.38008565,-0.28529045,,
l4,SMESG000043582.1,0.11093423,0.39702284,-0.28608862,,
l4,SMESG000041686.1,0.11142277,0.39753208,-0.2861093,,
l4,SMESG000035649.1,0.1380824,0.42486787,-0.28678548,,
l4,SMESG000004631.1,0.1499136,0.4367407,-0.2868271,,
l4,SMESG000024340.1,0.117293276,0.40468338,-0.2873901,,
l4,SMESG000067789.1,0.10535163,0.39372405,-0.28837243,,
l4,SMESG000003831.1,0.11333677,0.4021188,-0.28878203,,
l4,SMESG000045122.1,0.11987243,0.4095823,-0.28970987,,
l4,SMESG000056362.1,0.16715522,0.4574261,-0.29027086,,
l4,SMESG000037103.1,0.114057995,0.40504628,-0.2909883,,
l4,SMESG000047328.1,0.115259185,0.40648368,-0.29122448,,
l4,SMESG000027213.1,0.1309966,0.42241442,-0.29141784,,
l4,SMESG000039918.1,0.12450142,0.41639543,-0.29189402,,
l4,SMESG000072456.1,0.2156821,0.5080057,-0.2923236,,
l4,SMESG000058272.1,0.11710936,0.40978205,-0.2926727,,
l4,SMESG000047333.1,0.12953953,0.42238587,-0.29284632,,
l4,SMESG000044335.1,0.23439802,0.5276992,-0.29330117,,
l4,SMESG000029240.1,0.1043345,0.39801553,-0.29368103,,
l4,SMESG000032321.1,0.09171202,0.3855448,-0.29383278,,
l4,SMESG000042839.1,0.06041134,0.35475895,-0.2943476,,
l4,SMESG000001317.1,0.114449956,0.40889305,-0.2944431,,
l4,SMESG000025004.1,0.110052794,0.4056024,-0.2955496,,
l4,SMESG000047827.1,0.2480472,0.54363704,-0.29558983,,
l4,SMESG000021912.1,0.18014286,0.47592303,-0.29578018,,
l4,SMESG000004606.1,0.13014019,0.42592043,-0.29578024,,
l4,SMESG000081113.1,0.12305256,0.41893023,-0.29587767,,
l4,SMESG000058039.1,0.13506518,0.43146807,-0.29640287,,
l4,SMESG000031905.1,0.11211901,0.40872738,-0.29660836,,
l4,SMESG000075449.1,0.109020166,0.4061222,-0.29710203,,
