gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd,interface
Hnrnph1,0.24584663,0.24202749,0.0038191378,,,Cavity
Tubb3,0.17516692,0.17135511,0.0038118064,,,Cavity
Ndufb6,0.15578856,0.1519823,0.0038062483,,,Cavity
Wapl,0.11440397,0.11059944,0.0038045272,,,Cavity
Ccdc34,0.082421966,0.07861856,0.0038034022,,,Cavity
Klhl7,0.11996258,0.11616529,0.0037972927,,,Cavity
Fndc3b,0.09094439,0.08714755,0.0037968382,,,Cavity
Fip1l1,0.100181945,0.09639028,0.0037916675,,,Cavity
Sar1b,0.08181973,0.07803564,0.0037840903,,,Cavity
Fmr1,0.06869796,0.06491716,0.0037807971,,,Cavity
Srsf10,0.080768675,0.07700223,0.0037664473,,,Cavity
Mrpl18,0.091150284,0.08738601,0.0037642717,,,Cavity
Epm2aip1,0.08137229,0.077609375,0.0037629157,,,Cavity
Arhgap12,0.08185744,0.07809479,0.003762655,,,Cavity
Akap9,0.09889842,0.095153555,0.003744863,,,Cavity
March7,0.07463513,0.0708979,0.0037372336,,,Cavity
Med14,0.08372923,0.080002405,0.0037268251,,,Cavity
Wdr5b,0.10207838,0.098356046,0.0037223324,,,Cavity
Snrpb2,0.10248802,0.09876748,0.0037205368,,,Cavity
Cep170,0.08285736,0.07913697,0.0037203953,,,Cavity
Xist,0.070249744,0.06653283,0.0037169158,,,Cavity
Uba2,0.16281873,0.15910822,0.0037105083,,,Cavity
Ralgapb,0.077906236,0.074200414,0.003705822,,,Cavity
Pcm1,0.05602545,0.05232073,0.0037047192,,,Cavity
Lypla1,0.058586437,0.054883752,0.0037026852,,,Cavity
Grcc10,0.46796238,0.4642608,0.0037015975,,,Cavity
Hnrnpdl,0.24537802,0.24167705,0.0037009716,,,Cavity
Tusc3,0.05744461,0.053745057,0.0036995523,,,Cavity
Rab28,0.05626805,0.05257184,0.0036962107,,,Cavity
Rnf34,0.06102229,0.057338957,0.0036833324,,,Cavity
Pmpcb,0.0671651,0.06350198,0.0036631227,,,Cavity
Eln,0.21225095,0.2085982,0.0036527514,,,Cavity
Nrarp,0.05864402,0.05499447,0.0036495477,,,Cavity
Pitpnc1,0.06402158,0.06037649,0.0036450885,,,Cavity
Zfp521,0.09211684,0.08848034,0.0036365017,,,Cavity
Arid4b,0.05757847,0.053945407,0.0036330633,,,Cavity
Med13,0.073707774,0.07007819,0.0036295876,,,Cavity
Arid1a,0.13568948,0.1320605,0.003628984,,,Cavity
Rbbp4,0.19898379,0.19535536,0.0036284328,,,Cavity
Hnrnpll,0.08009983,0.07647957,0.0036202595,,,Cavity
Mtpn,0.17090674,0.16729188,0.0036148578,,,Cavity
Tnks,0.057481516,0.05386748,0.0036140345,,,Cavity
Psmd12,0.08930698,0.08569445,0.0036125332,,,Cavity
1110004F10Rik,0.15283039,0.14922008,0.003610313,,,Cavity
Ptprs,0.29047135,0.28686166,0.003609687,,,Cavity
Sf3b4,0.075496815,0.0718929,0.003603913,,,Cavity
Arid2,0.10867188,0.10508311,0.0035887733,,,Cavity
Tnrc6b,0.07631993,0.07274877,0.0035711601,,,Cavity
1700034P13Rik,0.06540729,0.061837573,0.0035697185,,,Cavity
Gpm6b,0.06836379,0.06479446,0.0035693347,,,Cavity
Ruvbl1,0.087508395,0.08394029,0.0035681054,,,Cavity
Tcaf1,0.07028212,0.0667304,0.0035517141,,,Cavity
Pebp1,0.3825267,0.37897745,0.003549248,,,Cavity
Pdcd6,0.09160822,0.08805961,0.0035486072,,,Cavity
Alad,0.10285427,0.099307865,0.0035464019,,,Cavity
Idh1,0.122766234,0.119222686,0.0035435483,,,Cavity
Zmym4,0.065746486,0.062204044,0.0035424419,,,Cavity
Nfia,0.23338693,0.22985588,0.0035310537,,,Cavity
Gsk3b,0.1323972,0.12887454,0.0035226643,,,Cavity
Xrn2,0.084694006,0.0811786,0.0035154074,,,Cavity
Cetn2,0.066213414,0.06270815,0.0035052672,,,Cavity
Vapa,0.19011715,0.1866146,0.0035025477,,,Cavity
Kif13b,0.09886807,0.09536962,0.00349845,,,Cavity
Gm21949,0.06373515,0.060237646,0.0034975037,,,Cavity
Dnajc9,0.089043744,0.085551925,0.003491819,,,Cavity
Serinc1,0.186529,0.18303789,0.0034911036,,,Cavity
Papola,0.15267682,0.14918786,0.0034889579,,,Cavity
Cbfa2t2,0.078520514,0.07503577,0.0034847409,,,Cavity
Clk1,0.124487326,0.12100389,0.003483437,,,Cavity
Mllt3,0.07481741,0.07133424,0.0034831688,,,Cavity
Alg2,0.056167085,0.052691977,0.0034751073,,,Cavity
Wdr61,0.07642016,0.07295038,0.00346978,,,Cavity
Enc1,0.09673878,0.09327006,0.0034687147,,,Cavity
Mcm4,0.076843314,0.07338974,0.003453575,,,Cavity
Vdac3,0.14809266,0.14465106,0.003441602,,,Cavity
Ppig,0.110589914,0.10715028,0.003439635,,,Cavity
Gm11361,0.461749,0.4583135,0.0034354925,,,Cavity
Pds5a,0.077763766,0.07433295,0.0034308136,,,Cavity
Rnf149,0.060293008,0.056884285,0.0034087226,,,Cavity
Top1,0.13769664,0.13429981,0.003396824,,,Cavity
Lsm5,0.063269965,0.05987487,0.0033950955,,,Cavity
Araf,0.10325648,0.099869214,0.003387265,,,Cavity
Kif11,0.07138028,0.06799479,0.0033854917,,,Cavity
Senp6,0.104254656,0.10087512,0.0033795387,,,Cavity
Nfu1,0.08030167,0.076930285,0.0033713877,,,Cavity
Ccdc88a,0.061591554,0.05822333,0.003368225,,,Cavity
Rab3a,0.083302125,0.079938754,0.003363371,,,Cavity
Tbca,0.31545934,0.3121041,0.0033552349,,,Cavity
Thoc7,0.13669917,0.13334702,0.0033521503,,,Cavity
Sesn3,0.07599203,0.07264387,0.0033481643,,,Cavity
Lsm14a,0.11700302,0.11367367,0.0033293515,,,Cavity
Slc1a3,0.06514228,0.061814904,0.0033273771,,,Cavity
Ube2d2a,0.13766958,0.13434719,0.0033223927,,,Cavity
Rab39,0.23702368,0.23370266,0.0033210218,,,Cavity
Twist1,0.090462565,0.08715306,0.0033095032,,,Cavity
Api5,0.07921223,0.07592287,0.0032893643,,,Cavity
Commd8,0.068350784,0.06506611,0.0032846779,,,Cavity
Magi1,0.09517906,0.09190985,0.0032692105,,,Cavity
Psma1,0.1653803,0.16211632,0.0032639802,,,Cavity
Smarcad1,0.054555465,0.05131976,0.0032357052,,,Cavity
Cdk17,0.059785724,0.056556042,0.0032296814,,,Cavity
Dpy30,0.12015294,0.116925485,0.0032274574,,,Cavity
Trim33,0.06867925,0.06546003,0.003219217,,,Cavity
Ncor1,0.12392844,0.120715335,0.0032131076,,,Cavity
Tubgcp4,0.07613804,0.072927214,0.0032108277,,,Cavity
Bud31,0.15788528,0.15467498,0.0032103062,,,Cavity
Ndufb3,0.13959977,0.13638987,0.0032099038,,,Cavity
Fam162a,0.22285968,0.2196512,0.0032084733,,,Cavity
Ddt,0.06259824,0.0593982,0.003200043,,,Cavity
Rps29,1.4004481,1.3972496,0.0031985044,,,Cavity
Rab6a,0.13505496,0.13186084,0.0031941235,,,Cavity
Usp50,0.2231811,0.21998763,0.0031934679,,,Cavity
Cct8,0.26970714,0.2665243,0.0031828284,,,Cavity
Smc3,0.09973163,0.096557125,0.0031745061,,,Cavity
Nlk,0.055102207,0.051928688,0.003173519,,,Cavity
Khdrbs1,0.15660743,0.15343846,0.0031689703,,,Cavity
Idh3a,0.06394256,0.06077432,0.0031682402,,,Cavity
Psmd5,0.05772993,0.05456189,0.003168039,,,Cavity
Kdm6b,0.11234358,0.10917579,0.0031677932,,,Cavity
Mbnl1,0.13536699,0.13220063,0.0031663626,,,Cavity
Trim59,0.057506394,0.054343533,0.0031628609,,,Cavity
Cachd1,0.06617098,0.063015476,0.0031555071,,,Cavity
Erh,0.09853502,0.09538111,0.0031539127,,,Cavity
Tspan7,0.05244463,0.049291756,0.0031528734,,,Cavity
Zfp422,0.061358754,0.058208305,0.0031504482,,,Cavity
Lgi4,0.064313,0.06117102,0.0031419806,,,Cavity
Ndufs4,0.19744235,0.1943049,0.0031374544,,,Cavity
Dnajb6,0.073979825,0.07084308,0.0031367466,,,Cavity
Nefm,0.059904676,0.056776203,0.0031284727,,,Cavity
Srp19,0.086757965,0.0836304,0.0031275675,,,Cavity
Rtn3,0.20425288,0.20112625,0.0031266361,,,Cavity
Kmt2c,0.08914041,0.08602135,0.003119059,,,Cavity
Suz12,0.070929356,0.06782537,0.0031039864,,,Cavity
Immp1l,0.083649166,0.080546446,0.0031027198,,,Cavity
Cers2,0.06626686,0.063168,0.0030988604,,,Cavity
Rasa1,0.055733394,0.0526424,0.0030909926,,,Cavity
Rbm17,0.08104164,0.07795263,0.0030890107,,,Cavity
Nrg3,0.075553365,0.07247016,0.0030832067,,,Cavity
H2afy2,0.10352068,0.100444466,0.0030762106,,,Cavity
Psma5,0.16668919,0.16361502,0.0030741692,,,Cavity
Wdr6,0.1299744,0.12690292,0.003071472,,,Cavity
Mzt1,0.068679065,0.06561379,0.0030652732,,,Cavity
Nbr1,0.061281037,0.058216088,0.003064949,,,Cavity
Scoc,0.06510394,0.062051553,0.0030523874,,,Cavity
Pias2,0.07926336,0.07621693,0.0030464306,,,Cavity
Cul5,0.057571854,0.054527402,0.0030444525,,,Cavity
Prkacb,0.09089626,0.08785996,0.0030363053,,,Cavity
Tmem30a,0.07629743,0.073265664,0.003031768,,,Cavity
Brd8,0.06832426,0.065297276,0.0030269846,,,Cavity
Zwint,0.16612856,0.1631375,0.0029910654,,,Cavity
Kpna3,0.062417127,0.059426356,0.002990771,,,Cavity
Srsf11,0.15316823,0.15018472,0.0029835105,,,Cavity
Gm20388,1.3513443,1.3483618,0.0029824972,,,Cavity
Actl6a,0.06014095,0.057165314,0.0029756352,,,Cavity
Adk,0.084895656,0.0819219,0.0029737577,,,Cavity
Asap1,0.08140808,0.07843462,0.002973467,,,Cavity
Igf1r,0.11491331,0.11194397,0.0029693395,,,Cavity
Brd7,0.0950107,0.09204976,0.0029609352,,,Cavity
Eif2a,0.057389878,0.05443181,0.0029580668,,,Cavity
Ash1l,0.07876523,0.07581301,0.002952218,,,Cavity
Clock,0.07607656,0.07314135,0.0029352084,,,Cavity
Nckap1,0.1620756,0.15914056,0.002935037,,,Cavity
Tnc,0.07907293,0.07613815,0.0029347762,,,Cavity
Mllt10,0.081717215,0.078787684,0.002929531,,,Cavity
Atxn2,0.065935,0.0630062,0.0029288009,,,Cavity
Abcd3,0.07122681,0.06830135,0.002925463,,,Cavity
Zcchc11,0.07998491,0.07707089,0.002914019,,,Cavity
Slc15a3,0.08483232,0.08191981,0.0029125065,,,Cavity
Kat6b,0.08675686,0.08384904,0.00290782,,,Cavity
Faf1,0.093905,0.09099863,0.0029063746,,,Cavity
Cstf3,0.057417583,0.054518584,0.0028989986,,,Cavity
Epc1,0.063084185,0.06018878,0.0028954037,,,Cavity
Llgl1,0.072326034,0.06944498,0.0028810576,,,Cavity
Uchl5,0.05695334,0.05407276,0.0028805807,,,Cavity
Clns1a,0.120103,0.11723219,0.002870813,,,Cavity
Hes1,0.06776485,0.06489774,0.00286711,,,Cavity
Trappc4,0.123428345,0.12056277,0.0028655753,,,Cavity
Pdha1,0.101368606,0.098505,0.0028636083,,,Cavity
Klhl9,0.098033674,0.095176876,0.0028567985,,,Cavity
Usp22,0.14327924,0.14043984,0.0028394014,,,Cavity
Dars,0.08399516,0.08115594,0.0028392226,,,Cavity
Mpped2,0.05988368,0.05704769,0.002835989,,,Cavity
Smu1,0.09665261,0.09382281,0.002829805,,,Cavity
Lrrc8d,0.06556557,0.06273822,0.0028273538,,,Cavity
Polr3k,0.08809256,0.085272454,0.0028201044,,,Cavity
Trappc2l,0.108671755,0.105856515,0.0028152391,,,Cavity
Mex3a,0.055191353,0.052392416,0.0027989373,,,Cavity
Prrc2c,0.10014932,0.097353056,0.0027962625,,,Cavity
Atf7ip,0.07738795,0.07459386,0.0027940944,,,Cavity
Acat2,0.12641442,0.12362515,0.0027892664,,,Cavity
Uchl3,0.064762585,0.061974123,0.0027884617,,,Cavity
Rheb,0.1264803,0.123693794,0.0027865022,,,Cavity
Bex4,0.072157554,0.06937577,0.002781786,,,Cavity
Pank3,0.05717702,0.054396857,0.0027801618,,,Cavity
Tcerg1,0.065447405,0.06266803,0.002779372,,,Cavity
Tsg101,0.11805093,0.115272686,0.002778247,,,Cavity
Miat,0.0633127,0.060536567,0.0027761348,,,Cavity
Ssh2,0.2535133,0.25074023,0.0027730763,,,Cavity
Magi2,0.055863306,0.053102676,0.00276063,,,Cavity
Pycard,0.107829355,0.105078086,0.0027512684,,,Cavity
Elp2,0.08748013,0.08473033,0.0027498007,,,Cavity
Plce1,0.06891346,0.06616414,0.0027493164,,,Cavity
Zfhx4,0.10697918,0.10423044,0.0027487352,,,Cavity
Hmgn3,0.10208873,0.09934108,0.0027476475,,,Cavity
Orc3,0.06049278,0.057745576,0.0027472042,,,Cavity
Ppp6c,0.068835,0.06609095,0.0027440488,,,Cavity
Arid5b,0.06522123,0.062484972,0.0027362555,,,Cavity
Nars,0.14146009,0.13872388,0.0027362108,,,Cavity
Fmnl2,0.07333675,0.07060674,0.002730012,,,Cavity
Tipin,0.09196653,0.08923889,0.0027276427,,,Cavity
Mettl23,0.33580783,0.33309025,0.0027175844,,,Cavity
Mcts1,0.0758733,0.07315697,0.0027163327,,,Cavity
Chchd6,0.078141466,0.07542824,0.0027132258,,,Cavity
Rbm6,0.103280745,0.100568034,0.0027127117,,,Cavity
Med31,0.07590493,0.07319446,0.002710469,,,Cavity
Uba3,0.07179871,0.06909916,0.002699554,,,Cavity
Lap3,0.057097834,0.054407712,0.0026901215,,,Cavity
Rnf38,0.054734673,0.05204735,0.0026873238,,,Cavity
March5,0.07974144,0.07705681,0.0026846305,,,Cavity
Slc39a6,0.07301479,0.0703332,0.0026815906,,,Cavity
Fopnl,0.09886241,0.09618117,0.0026812404,,,Cavity
Smc4,0.10317428,0.100502506,0.0026717708,,,Cavity
Zranb1,0.080558985,0.077891424,0.0026675612,,,Cavity
Nsmce4a,0.11247671,0.1098113,0.002665408,,,Cavity
Tma7,0.3116372,0.30897474,0.00266245,,,Cavity
Psme2,0.09805915,0.09539816,0.0026609898,,,Cavity
Swi5,0.17574315,0.1730827,0.0026604533,,,Cavity
Mocs2,0.06559738,0.06293772,0.002659656,,,Cavity
Tmpo,0.22788185,0.22523369,0.0026481599,,,Cavity
Calm2,0.4707876,0.46815646,0.0026311576,,,Cavity
Mrpl41,0.10229993,0.09967198,0.0026279464,,,Cavity
Mdh1,0.18413031,0.18150523,0.002625078,,,Cavity
Fbxl5,0.055481102,0.052859735,0.0026213676,,,Cavity
Thoc1,0.068459965,0.065846,0.0026139617,,,Cavity
Igf1,0.15008818,0.14748162,0.0026065558,,,Cavity
Mrpl13,0.11741814,0.11481179,0.0026063472,,,Cavity
Fam49b,0.073412485,0.070813805,0.0025986806,,,Cavity
Qrich1,0.07327249,0.070676595,0.002595894,,,Cavity
Cnih2,0.09881964,0.09622449,0.0025951564,,,Cavity
Commd6,0.071922906,0.06933269,0.0025902167,,,Cavity
Gm26904,0.06233279,0.059745476,0.0025873147,,,Cavity
Gpatch8,0.06363072,0.061048377,0.0025823452,,,Cavity
Snrnp40,0.08595755,0.08337598,0.0025815666,,,Cavity
Pds5b,0.092506506,0.0899269,0.002579607,,,Cavity
4833420G17Rik,0.055327207,0.0527479,0.0025793053,,,Cavity
Psme4,0.072718866,0.07014106,0.002577804,,,Cavity
Rbm18,0.054912586,0.0523408,0.002571784,,,Cavity
Eif4e,0.09397572,0.09140622,0.002569504,,,Cavity
Dctn4,0.067745306,0.065179005,0.0025663003,,,Cavity
Gm21972,0.06594369,0.063383,0.00256069,,,Cavity
Snx27,0.059909392,0.05735351,0.0025558807,,,Cavity
Ier3ip1,0.15533431,0.15278082,0.0025534928,,,Cavity
Gpbp1,0.091341875,0.08880081,0.0025410652,,,Cavity
Pde4d,0.09540208,0.09286126,0.0025408193,,,Cavity
Mettl9,0.1612639,0.15872344,0.0025404543,,,Cavity
Twf1,0.08793815,0.08539924,0.002538912,,,Cavity
Ebna1bp2,0.0624805,0.05994383,0.002536673,,,Cavity
Tbc1d14,0.057793412,0.05526109,0.002532322,,,Cavity
Gtsf2,0.061417382,0.05889188,0.002525501,,,Cavity
Stag1,0.13231082,0.12978762,0.0025231987,,,Cavity
Fdps,0.072374046,0.069866896,0.0025071502,,,Cavity
Peli1,0.05865349,0.05614687,0.0025066175,,,Cavity
Tmcc2,0.112328134,0.109827965,0.002500169,,,Cavity
Cdc26,0.06502923,0.06253455,0.0024946854,,,Cavity
Arl1,0.14318708,0.14069422,0.00249286,,,Cavity
Kmt2a,0.061643444,0.059151556,0.0024918877,,,Cavity
Fam98b,0.053172816,0.050683726,0.00248909,,,Cavity
Kras,0.07007502,0.06758599,0.0024890304,,,Cavity
Oxr1,0.05523591,0.05276757,0.00246834,,,Cavity
Dlg5,0.08123539,0.07877001,0.0024653748,,,Cavity
Pum2,0.13125294,0.12879083,0.0024621189,,,Cavity
Itch,0.059462726,0.057007704,0.0024550222,,,Cavity
Gmfb,0.08178484,0.079330586,0.002454251,,,Cavity
Hspa4,0.15795836,0.15550716,0.0024511963,,,Cavity
Igbp1,0.06516844,0.062724136,0.0024443045,,,Cavity
Fam192a,0.07284395,0.07040194,0.0024420097,,,Cavity
Msmo1,0.062123116,0.05969294,0.0024301745,,,Cavity
Exoc3,0.07568616,0.07325621,0.0024299473,,,Cavity
Rpa3,0.062154137,0.059732035,0.0024221018,,,Cavity
Akt3,0.06641205,0.06399027,0.002421774,,,Cavity
Tmed7,0.086097196,0.08367721,0.0024199858,,,Cavity
Tm9sf3,0.13701238,0.13459393,0.0024184436,,,Cavity
Dkc1,0.09663999,0.09422963,0.0024103597,,,Cavity
Mrps28,0.14043945,0.13802911,0.0024103373,,,Cavity
Vps4b,0.06823558,0.06583181,0.0024037734,,,Cavity
Fxr1,0.10184406,0.09945039,0.0023936704,,,Cavity
Hs2st1,0.058677293,0.056283858,0.0023934357,,,Cavity
Gm26735,0.16540253,0.16301416,0.002388373,,,Cavity
Topbp1,0.07723872,0.07485254,0.0023861825,,,Cavity
Tnpo1,0.18159541,0.17921697,0.0023784488,,,Cavity
Neo1,0.12951589,0.12714173,0.0023741573,,,Cavity
Mycbp2,0.08283463,0.080462776,0.002371855,,,Cavity
Notch2,0.08196254,0.079598434,0.0023641065,,,Cavity
Atg12,0.060183596,0.057819687,0.002363909,,,Cavity
Ddx21,0.05967555,0.05731228,0.0023632683,,,Cavity
Ubap1,0.054335304,0.051973723,0.0023615807,,,Cavity
Tspan6,0.08027752,0.07791603,0.0023614839,,,Cavity
Pnisr,0.06237546,0.060014244,0.0023612157,,,Cavity
Ube2g1,0.0745366,0.07218175,0.0023548529,,,Cavity
Rc3h2,0.06126045,0.058905672,0.0023547783,,,Cavity
Klhdc2,0.08958844,0.087234676,0.002353765,,,Cavity
Cbr1,0.057683755,0.05533559,0.002348166,,,Cavity
Lpp,0.14843199,0.14608476,0.002347231,,,Cavity
Arrb1,0.07137022,0.06902885,0.0023413748,,,Cavity
Boc,0.06340923,0.061069217,0.002340015,,,Cavity
Dock7,0.0696157,0.06728577,0.0023299307,,,Cavity
Rab18,0.120520145,0.11819132,0.002328828,,,Cavity
Blcap,0.08867687,0.08635311,0.0023237616,,,Cavity
Sdhaf4,0.06298045,0.060661957,0.002318494,,,Cavity
Mrps18c,0.101526156,0.09921466,0.002311498,,,Cavity
Gtf3c2,0.06140753,0.059099767,0.0023077615,,,Cavity
Wdr33,0.08197219,0.07966496,0.0023072287,,,Cavity
Tfg,0.0849333,0.08262903,0.0023042709,,,Cavity
Hectd1,0.104268305,0.101967774,0.0023005307,,,Cavity
Gm36423,0.05904562,0.056745924,0.0022996962,,,Cavity
Slirp,0.28085905,0.2785613,0.002297759,,,Cavity
Brwd1,0.120570585,0.11827549,0.0022950917,,,Cavity
Yy1,0.09527164,0.09298535,0.0022862926,,,Cavity
Acp1,0.06402282,0.06173686,0.0022859573,,,Cavity
Hikeshi,0.055482198,0.053198963,0.0022832341,,,Cavity
Kmt5b,0.057152234,0.05487703,0.0022752024,,,Cavity
Prmt1,0.11020398,0.10792904,0.002274938,,,Cavity
Fbxo11,0.08609937,0.083829015,0.0022703558,,,Cavity
Rpl37a,2.0134163,2.0111501,0.0022661686,,,Cavity
Sntg1,0.09681645,0.09455106,0.0022653937,,,Cavity
Erbin,0.107209906,0.10496081,0.0022490993,,,Cavity
Hadh,0.076768704,0.074522845,0.0022458583,,,Cavity
Fat1,0.10472429,0.10248041,0.0022438765,,,Cavity
Ncoa1,0.07602562,0.07378589,0.0022397265,,,Cavity
Rgma,0.059499223,0.057261463,0.0022377595,,,Cavity
Dctn6,0.0940665,0.09182927,0.0022372305,,,Cavity
Ube2n,0.05293677,0.05070234,0.0022344291,,,Cavity
Zfp148,0.07548374,0.07325503,0.002228707,,,Cavity
Erg28,0.08102434,0.07879694,0.0022274032,,,Cavity
Ccl27a,0.07630314,0.07408567,0.0022174716,,,Cavity
Tuba1b,0.8198296,0.8176132,0.0022163987,,,Cavity
Alg10b,0.056235254,0.054023273,0.0022119805,,,Cavity
Rab14,0.17246091,0.1702522,0.0022087097,,,Cavity
Rbm26,0.08797507,0.085766494,0.0022085756,,,Cavity
Ubn2,0.07050926,0.06830231,0.0022069514,,,Cavity
Opa1,0.056582447,0.054379858,0.002202589,,,Cavity
Arfgef1,0.09889047,0.09669393,0.0021965355,,,Cavity
Lpar1,0.07516459,0.07297789,0.0021866933,,,Cavity
Sdcbp,0.12697832,0.12479882,0.0021795034,,,Cavity
Camsap2,0.073431715,0.0712589,0.0021728128,,,Cavity
Esrp1,0.06320622,0.061034072,0.002172146,,,Cavity
Ncan,0.052933164,0.050763566,0.002169598,,,Cavity
Eya3,0.054915898,0.0527546,0.002161298,,,Cavity
Herc1,0.08859289,0.08643871,0.002154179,,,Cavity
Cisd2,0.059925567,0.057774074,0.002151493,,,Cavity
Ncam1,0.16502649,0.16288602,0.0021404624,,,Cavity
Azi2,0.06604741,0.06390946,0.002137944,,,Cavity
Usp34,0.16890834,0.16677158,0.002136767,,,Cavity
Serf1,0.23300877,0.23087469,0.0021340847,,,Cavity
Spcs1,0.1752597,0.17313276,0.0021269321,,,Cavity
Rbm8a2,0.05451551,0.052391175,0.0021243356,,,Cavity
Tmem205,0.06881854,0.06669847,0.0021200702,,,Cavity
Zfand5,0.08898903,0.086870775,0.0021182522,,,Cavity
Sfr1,0.13198844,0.12987399,0.002114445,,,Cavity
Nr2c2,0.06137228,0.05925936,0.0021129213,,,Cavity
Wnt7b,0.06594174,0.06383318,0.0021085665,,,Cavity
Ip6k2,0.074807085,0.072699554,0.0021075308,,,Cavity
Creb1,0.07431341,0.072206065,0.0021073446,,,Cavity
Senp5,0.07036417,0.06825783,0.0021063387,,,Cavity
Sec23a,0.099221565,0.09712788,0.0020936877,,,Cavity
Pycr2,0.060294364,0.05820212,0.0020922422,,,Cavity
Lats1,0.05625961,0.054171644,0.0020879656,,,Cavity
Rbm5,0.14339745,0.1413275,0.00206995,,,Cavity
Rev3l,0.07882732,0.07675833,0.002068989,,,Cavity
Rnf139,0.058910258,0.05684328,0.0020669773,,,Cavity
Prpf40a,0.09013394,0.0880728,0.0020611435,,,Cavity
Mbnl2,0.09263583,0.09057485,0.0020609796,,,Cavity
Fam213a,0.057446886,0.055388957,0.0020579286,,,Cavity
Crkl,0.057924278,0.055874877,0.0020494014,,,Cavity
Chsy1,0.062057666,0.060008615,0.0020490512,,,Cavity
Gle1,0.057202615,0.055156074,0.0020465404,,,Cavity
Rnf114,0.06971134,0.06767163,0.0020397156,,,Cavity
Cops5,0.11093179,0.108899,0.002032794,,,Cavity
Mtx2,0.096365854,0.094340004,0.0020258501,,,Cavity
Nae1,0.077349275,0.075326584,0.002022691,,,Cavity
Aldh18a1,0.065371454,0.0633531,0.0020183548,,,Cavity
Hnrnpa1,0.20648521,0.20447034,0.0020148754,,,Cavity
Exoc4,0.08613032,0.08411885,0.0020114705,,,Cavity
Ypel1,0.054555323,0.05254469,0.0020106323,,,Cavity
Nr2f2,0.114309445,0.112302594,0.0020068511,,,Cavity
Abce1,0.09316245,0.09115631,0.0020061359,,,Cavity
Itfg1,0.32642376,0.32441828,0.0020054877,,,Cavity
Mnat1,0.06297757,0.060974937,0.0020026304,,,Cavity
Atxn10,0.20656689,0.20458567,0.0019812137,,,Cavity
Atad1,0.059322663,0.05734284,0.0019798242,,,Cavity
Metap2,0.14606306,0.14408542,0.0019776374,,,Cavity
Pogk,0.05324376,0.051269464,0.0019742958,,,Cavity
Apex1,0.106106475,0.10413364,0.0019728318,,,Cavity
Auts2,0.27882406,0.2768515,0.001972556,,,Cavity
Efnb3,0.05713342,0.05516254,0.0019708797,,,Cavity
Tsen34,0.18251385,0.1805436,0.0019702464,,,Cavity
Cisd1,0.08493378,0.08297063,0.0019631535,,,Cavity
Runx1t1,0.073214754,0.07125511,0.0019596443,,,Cavity
Smarca1,0.055882156,0.05392475,0.0019574054,,,Cavity
Tmod3,0.083192006,0.081242256,0.0019497499,,,Cavity
Nsg1,0.07848632,0.07654503,0.0019412935,,,Cavity
Ten1,0.07216606,0.07023086,0.0019352064,,,Cavity
Phf3,0.057205707,0.05527809,0.0019276179,,,Cavity
Virma,0.057145685,0.055223584,0.0019221008,,,Cavity
Zdhhc5,0.065245636,0.063334554,0.0019110814,,,Cavity
Rcor1,0.06934426,0.067433916,0.0019103438,,,Cavity
Cand1,0.11974653,0.11783689,0.001909636,,,Cavity
Dnajc2,0.057596877,0.05569132,0.0019055568,,,Cavity
Cops3,0.088101655,0.0861994,0.0019022524,,,Cavity
Tomm22,0.22545435,0.22355326,0.0019010901,,,Cavity
Vezf1,0.07833741,0.07643771,0.0018996969,,,Cavity
Fbxw11,0.085528724,0.08362913,0.0018995926,,,Cavity
Smim4,0.071797974,0.069906734,0.0018912405,,,Cavity
H3f3b,0.6747983,0.67290723,0.0018910766,,,Cavity
Zfp354c,0.05792986,0.056039456,0.0018904023,,,Cavity
Ndrg2,0.081139214,0.07925035,0.0018888637,,,Cavity
Antxr1,0.23173276,0.22984864,0.0018841177,,,Cavity
Tacc1,0.07417014,0.07229153,0.0018786117,,,Cavity
Dennd5a,0.099532746,0.09765435,0.0018783957,,,Cavity
Chchd1,0.22437309,0.22249709,0.0018759966,,,Cavity
Pea15a,0.20472522,0.20284979,0.0018754303,,,Cavity
Grsf1,0.05892767,0.05705577,0.0018718988,,,Cavity
Hspa9,0.29856128,0.29669055,0.0018707216,,,Cavity
Ndufs1,0.08375661,0.081889324,0.0018672869,,,Cavity
Nip7,0.079963565,0.07810238,0.0018611848,,,Cavity
Chd2,0.091773234,0.0899183,0.0018549338,,,Cavity
Gm20498,0.11631409,0.114460774,0.001853317,,,Cavity
Nop58,0.1004741,0.09862221,0.0018518865,,,Cavity
Srgap3,0.064282455,0.062434066,0.0018483885,,,Cavity
Qdpr,0.08287329,0.08103142,0.0018418729,,,Cavity
Cdk13,0.060060367,0.05821939,0.0018409751,,,Cavity
Crmp1,0.18099546,0.17915493,0.0018405318,,,Cavity
Tmco1,0.0816241,0.07978418,0.0018399209,,,Cavity
Hif1a,0.118859015,0.11702662,0.0018323958,,,Cavity
Grip1,0.06488674,0.063065164,0.0018215775,,,Cavity
Bcap31,0.11372032,0.11190302,0.0018173009,,,Cavity
Gprasp1,0.11090939,0.10909338,0.0018160045,,,Cavity
Gm49336,0.056532618,0.054720413,0.0018122047,,,Cavity
Ppp1r12a,0.09494487,0.09313286,0.001812011,,,Cavity
Pnn,0.08476986,0.08295845,0.0018114075,,,Cavity
